"cat_velocity","yhat","predictors","model","index"
1,0.530142586562525,"cat_velocity","sampling w/ coordinates","k_index"
2,0.530142586562525,"cat_velocity","sampling w/ coordinates","k_index"
3,0.530454474627428,"cat_velocity","sampling w/ coordinates","k_index"
4,0.530454474627428,"cat_velocity","sampling w/ coordinates","k_index"
5,0.531932305597433,"cat_velocity","sampling w/ coordinates","k_index"
