"sub_type_int","yhat","predictors","model","index"
0,0.531103587383579,"sub_type","all predictors w/ coordinates","k_index"
1,0.531817886478111,"sub_type","all predictors w/ coordinates","k_index"
2,0.532000362254009,"sub_type","all predictors w/ coordinates","k_index"
3,0.525331595869532,"sub_type","all predictors w/ coordinates","k_index"
