"ox_during","yhat","predictors","model","index"
8.73,2.49813169379955,"ox_during","all predictors w/o coordinates","shannon_index"
9.00941176470588,2.49813169379955,"ox_during","all predictors w/o coordinates","shannon_index"
9.28882352941176,2.49813169379955,"ox_during","all predictors w/o coordinates","shannon_index"
9.56823529411765,2.49813169379955,"ox_during","all predictors w/o coordinates","shannon_index"
9.84764705882353,2.49835437634757,"ox_during","all predictors w/o coordinates","shannon_index"
10.1270588235294,2.49797832390882,"ox_during","all predictors w/o coordinates","shannon_index"
10.4064705882353,2.49797832390882,"ox_during","all predictors w/o coordinates","shannon_index"
10.6858823529412,2.49804762005669,"ox_during","all predictors w/o coordinates","shannon_index"
10.9652941176471,2.50429295190041,"ox_during","all predictors w/o coordinates","shannon_index"
11.2447058823529,2.50050822078857,"ox_during","all predictors w/o coordinates","shannon_index"
11.5241176470588,2.49479948375012,"ox_during","all predictors w/o coordinates","shannon_index"
11.8035294117647,2.48858061199833,"ox_during","all predictors w/o coordinates","shannon_index"
12.0829411764706,2.49144559459248,"ox_during","all predictors w/o coordinates","shannon_index"
12.3623529411765,2.49386300122889,"ox_during","all predictors w/o coordinates","shannon_index"
12.6417647058824,2.50767473548705,"ox_during","all predictors w/o coordinates","shannon_index"
12.9211764705882,2.52807361366203,"ox_during","all predictors w/o coordinates","shannon_index"
13.2005882352941,2.53504220919145,"ox_during","all predictors w/o coordinates","shannon_index"
13.48,2.53566519415901,"ox_during","all predictors w/o coordinates","shannon_index"
