"sub_type_int","yhat","predictors","model","index"
0,2.52549364756314,"sub_type","sampling w/ coordinates","shannon_index"
1,2.52549364756314,"sub_type","sampling w/ coordinates","shannon_index"
2,2.51969913112364,"sub_type","sampling w/ coordinates","shannon_index"
3,2.48342820584976,"sub_type","sampling w/ coordinates","shannon_index"
