"dist_w","yhat","predictors","model","index"
0.2,675.490812586414,"dist_w","sampling w/o coordinates","abundance"
0.826,711.902545666253,"dist_w","sampling w/o coordinates","abundance"
1.452,834.504522999128,"dist_w","sampling w/o coordinates","abundance"
2.078,909.245310881623,"dist_w","sampling w/o coordinates","abundance"
2.704,853.016452198779,"dist_w","sampling w/o coordinates","abundance"
3.33,915.667910623882,"dist_w","sampling w/o coordinates","abundance"
3.956,861.161434112048,"dist_w","sampling w/o coordinates","abundance"
4.582,883.558626818436,"dist_w","sampling w/o coordinates","abundance"
5.208,871.864285009603,"dist_w","sampling w/o coordinates","abundance"
5.834,859.555133042083,"dist_w","sampling w/o coordinates","abundance"
6.46,783.749261315015,"dist_w","sampling w/o coordinates","abundance"
7.086,778.247747605046,"dist_w","sampling w/o coordinates","abundance"
7.712,728.155391877586,"dist_w","sampling w/o coordinates","abundance"
8.338,753.963820926017,"dist_w","sampling w/o coordinates","abundance"
8.964,692.16227201124,"dist_w","sampling w/o coordinates","abundance"
9.59,702.233069180063,"dist_w","sampling w/o coordinates","abundance"
10.216,682.745677946584,"dist_w","sampling w/o coordinates","abundance"
10.842,694.758013605244,"dist_w","sampling w/o coordinates","abundance"
11.468,682.743120662454,"dist_w","sampling w/o coordinates","abundance"
12.094,678.590719366515,"dist_w","sampling w/o coordinates","abundance"
12.72,676.199561323212,"dist_w","sampling w/o coordinates","abundance"
13.346,661.134055087895,"dist_w","sampling w/o coordinates","abundance"
13.972,711.569279576893,"dist_w","sampling w/o coordinates","abundance"
14.598,715.448774970792,"dist_w","sampling w/o coordinates","abundance"
15.224,715.360931081352,"dist_w","sampling w/o coordinates","abundance"
15.85,712.802241526268,"dist_w","sampling w/o coordinates","abundance"
16.476,713.09372129926,"dist_w","sampling w/o coordinates","abundance"
17.102,713.136449328175,"dist_w","sampling w/o coordinates","abundance"
17.728,693.990042489988,"dist_w","sampling w/o coordinates","abundance"
18.354,693.970002459155,"dist_w","sampling w/o coordinates","abundance"
18.98,692.009512907929,"dist_w","sampling w/o coordinates","abundance"
19.606,691.777774488484,"dist_w","sampling w/o coordinates","abundance"
20.232,708.15480893464,"dist_w","sampling w/o coordinates","abundance"
20.858,705.804302838941,"dist_w","sampling w/o coordinates","abundance"
21.484,706.233518577008,"dist_w","sampling w/o coordinates","abundance"
22.11,706.813555462217,"dist_w","sampling w/o coordinates","abundance"
22.736,706.708433245067,"dist_w","sampling w/o coordinates","abundance"
23.362,701.178684999545,"dist_w","sampling w/o coordinates","abundance"
23.988,701.426312239082,"dist_w","sampling w/o coordinates","abundance"
24.614,701.474185047326,"dist_w","sampling w/o coordinates","abundance"
25.24,701.46208312666,"dist_w","sampling w/o coordinates","abundance"
25.866,701.46208312666,"dist_w","sampling w/o coordinates","abundance"
26.492,701.168607456817,"dist_w","sampling w/o coordinates","abundance"
27.118,701.015538633974,"dist_w","sampling w/o coordinates","abundance"
27.744,701.015538633974,"dist_w","sampling w/o coordinates","abundance"
28.37,701.015538633974,"dist_w","sampling w/o coordinates","abundance"
28.996,701.015538633974,"dist_w","sampling w/o coordinates","abundance"
29.622,701.015538633974,"dist_w","sampling w/o coordinates","abundance"
30.248,701.015538633974,"dist_w","sampling w/o coordinates","abundance"
30.874,701.015538633974,"dist_w","sampling w/o coordinates","abundance"
31.5,701.015538633974,"dist_w","sampling w/o coordinates","abundance"
