"ox_after","yhat","predictors","model","index"
8.05,739.186542934303,"ox_after","all predictors w/ coordinates","abundance"
8.37823529411765,739.186542934303,"ox_after","all predictors w/ coordinates","abundance"
8.70647058823529,739.186542934303,"ox_after","all predictors w/ coordinates","abundance"
9.03470588235294,739.186542934303,"ox_after","all predictors w/ coordinates","abundance"
9.36294117647059,738.144525958995,"ox_after","all predictors w/ coordinates","abundance"
9.69117647058824,738.456489539242,"ox_after","all predictors w/ coordinates","abundance"
10.0194117647059,738.866795094797,"ox_after","all predictors w/ coordinates","abundance"
10.3476470588235,738.774489539242,"ox_after","all predictors w/ coordinates","abundance"
10.6758823529412,740.282480279982,"ox_after","all predictors w/ coordinates","abundance"
11.0041176470588,741.495088921958,"ox_after","all predictors w/ coordinates","abundance"
11.3323529411765,748.681872321429,"ox_after","all predictors w/ coordinates","abundance"
11.6605882352941,756.021708123898,"ox_after","all predictors w/ coordinates","abundance"
11.9888235294118,755.531477414021,"ox_after","all predictors w/ coordinates","abundance"
12.3170588235294,760.143970469577,"ox_after","all predictors w/ coordinates","abundance"
12.6452941176471,768.005934204145,"ox_after","all predictors w/ coordinates","abundance"
12.9735294117647,771.889577722663,"ox_after","all predictors w/ coordinates","abundance"
13.3017647058824,784.043718309083,"ox_after","all predictors w/ coordinates","abundance"
13.63,846.724927876984,"ox_after","all predictors w/ coordinates","abundance"
