"clog_6_class_int","yhat","predictors","model","index"
0,773.446791737147,"clog_6_class","sampling w/o coordinates","abundance"
1,747.709284542088,"clog_6_class","sampling w/o coordinates","abundance"
2,708.972460808096,"clog_6_class","sampling w/o coordinates","abundance"
3,691.515999673106,"clog_6_class","sampling w/o coordinates","abundance"
4,646.366755153908,"clog_6_class","sampling w/o coordinates","abundance"
5,598.834838634674,"clog_6_class","sampling w/o coordinates","abundance"
6,597.872904036115,"clog_6_class","sampling w/o coordinates","abundance"
