"wd_m","yhat","predictors","model","index"
0.08,1861.94517905624,"wd_m","all predictors w/ coordinates","abundance"
0.099,1897.83957495513,"wd_m","all predictors w/ coordinates","abundance"
0.118,826.352996306287,"wd_m","all predictors w/ coordinates","abundance"
0.137,863.519666596695,"wd_m","all predictors w/ coordinates","abundance"
0.156,880.28145843082,"wd_m","all predictors w/ coordinates","abundance"
0.175,912.741374642761,"wd_m","all predictors w/ coordinates","abundance"
0.194,915.244144243223,"wd_m","all predictors w/ coordinates","abundance"
0.213,952.526116143774,"wd_m","all predictors w/ coordinates","abundance"
0.232,928.63075998781,"wd_m","all predictors w/ coordinates","abundance"
0.251,925.599401554576,"wd_m","all predictors w/ coordinates","abundance"
0.27,772.842092884911,"wd_m","all predictors w/ coordinates","abundance"
0.289,770.860027701766,"wd_m","all predictors w/ coordinates","abundance"
0.308,796.579224877887,"wd_m","all predictors w/ coordinates","abundance"
0.327,695.519995403511,"wd_m","all predictors w/ coordinates","abundance"
0.346,877.891758618531,"wd_m","all predictors w/ coordinates","abundance"
0.365,756.324272050902,"wd_m","all predictors w/ coordinates","abundance"
0.384,754.550447654696,"wd_m","all predictors w/ coordinates","abundance"
0.403,725.8099641616,"wd_m","all predictors w/ coordinates","abundance"
0.422,727.704504013613,"wd_m","all predictors w/ coordinates","abundance"
0.441,622.803141173389,"wd_m","all predictors w/ coordinates","abundance"
0.46,639.258233500851,"wd_m","all predictors w/ coordinates","abundance"
0.479,654.17459836823,"wd_m","all predictors w/ coordinates","abundance"
0.498,651.374776654773,"wd_m","all predictors w/ coordinates","abundance"
0.517,625.397782203776,"wd_m","all predictors w/ coordinates","abundance"
0.536,626.384195369427,"wd_m","all predictors w/ coordinates","abundance"
0.555,625.530670380013,"wd_m","all predictors w/ coordinates","abundance"
0.574,602.921430591149,"wd_m","all predictors w/ coordinates","abundance"
0.593,539.111967920498,"wd_m","all predictors w/ coordinates","abundance"
0.612,490.01733180784,"wd_m","all predictors w/ coordinates","abundance"
0.631,502.308297321752,"wd_m","all predictors w/ coordinates","abundance"
0.65,503.530116409063,"wd_m","all predictors w/ coordinates","abundance"
0.669,490.43222187018,"wd_m","all predictors w/ coordinates","abundance"
0.688,489.115548669188,"wd_m","all predictors w/ coordinates","abundance"
0.707,476.549680435409,"wd_m","all predictors w/ coordinates","abundance"
0.726,450.000125350776,"wd_m","all predictors w/ coordinates","abundance"
0.745,442.02991577707,"wd_m","all predictors w/ coordinates","abundance"
0.764,442.02991577707,"wd_m","all predictors w/ coordinates","abundance"
0.783,442.02991577707,"wd_m","all predictors w/ coordinates","abundance"
0.802,441.793220932837,"wd_m","all predictors w/ coordinates","abundance"
0.821,441.311462210836,"wd_m","all predictors w/ coordinates","abundance"
0.84,441.372480530982,"wd_m","all predictors w/ coordinates","abundance"
0.859,441.373934388161,"wd_m","all predictors w/ coordinates","abundance"
0.878,441.361418357602,"wd_m","all predictors w/ coordinates","abundance"
0.897,449.745726884515,"wd_m","all predictors w/ coordinates","abundance"
0.916,449.988391256995,"wd_m","all predictors w/ coordinates","abundance"
0.935,449.988391256995,"wd_m","all predictors w/ coordinates","abundance"
0.954,449.988391256995,"wd_m","all predictors w/ coordinates","abundance"
0.973,449.988391256995,"wd_m","all predictors w/ coordinates","abundance"
0.992,449.988391256995,"wd_m","all predictors w/ coordinates","abundance"
1.011,449.988391256995,"wd_m","all predictors w/ coordinates","abundance"
1.03,449.988391256995,"wd_m","all predictors w/ coordinates","abundance"
