"dist_w","yhat","predictors","model","index"
0.2,0.21771324191827,"dist_w","sampling w/ coordinates","rel_abundance"
0.826,0.200855792871591,"dist_w","sampling w/ coordinates","rel_abundance"
1.452,0.212901113716692,"dist_w","sampling w/ coordinates","rel_abundance"
2.078,0.214562184360694,"dist_w","sampling w/ coordinates","rel_abundance"
2.704,0.213069482584051,"dist_w","sampling w/ coordinates","rel_abundance"
3.33,0.214507377428035,"dist_w","sampling w/ coordinates","rel_abundance"
3.956,0.210463429263202,"dist_w","sampling w/ coordinates","rel_abundance"
4.582,0.208195700098056,"dist_w","sampling w/ coordinates","rel_abundance"
5.208,0.20746298480999,"dist_w","sampling w/ coordinates","rel_abundance"
5.834,0.205725864239818,"dist_w","sampling w/ coordinates","rel_abundance"
6.46,0.20172505436663,"dist_w","sampling w/ coordinates","rel_abundance"
7.086,0.200187657577861,"dist_w","sampling w/ coordinates","rel_abundance"
7.712,0.195869663716845,"dist_w","sampling w/ coordinates","rel_abundance"
8.338,0.194597340849469,"dist_w","sampling w/ coordinates","rel_abundance"
8.964,0.193431625101927,"dist_w","sampling w/ coordinates","rel_abundance"
9.59,0.192345061146284,"dist_w","sampling w/ coordinates","rel_abundance"
10.216,0.190681144426711,"dist_w","sampling w/ coordinates","rel_abundance"
10.842,0.188791288690971,"dist_w","sampling w/ coordinates","rel_abundance"
11.468,0.187742555185407,"dist_w","sampling w/ coordinates","rel_abundance"
12.094,0.187754312550443,"dist_w","sampling w/ coordinates","rel_abundance"
12.72,0.187836457486567,"dist_w","sampling w/ coordinates","rel_abundance"
13.346,0.187850294458737,"dist_w","sampling w/ coordinates","rel_abundance"
13.972,0.188122570885757,"dist_w","sampling w/ coordinates","rel_abundance"
14.598,0.188040058663987,"dist_w","sampling w/ coordinates","rel_abundance"
15.224,0.187902358172225,"dist_w","sampling w/ coordinates","rel_abundance"
15.85,0.187693763494205,"dist_w","sampling w/ coordinates","rel_abundance"
16.476,0.187529411760596,"dist_w","sampling w/ coordinates","rel_abundance"
17.102,0.187563791779387,"dist_w","sampling w/ coordinates","rel_abundance"
17.728,0.187886907668219,"dist_w","sampling w/ coordinates","rel_abundance"
18.354,0.187891010800274,"dist_w","sampling w/ coordinates","rel_abundance"
18.98,0.18790733611406,"dist_w","sampling w/ coordinates","rel_abundance"
19.606,0.187977378872591,"dist_w","sampling w/ coordinates","rel_abundance"
20.232,0.188144615891077,"dist_w","sampling w/ coordinates","rel_abundance"
20.858,0.18820420102101,"dist_w","sampling w/ coordinates","rel_abundance"
21.484,0.189105390768229,"dist_w","sampling w/ coordinates","rel_abundance"
22.11,0.190412700327156,"dist_w","sampling w/ coordinates","rel_abundance"
22.736,0.192077884578234,"dist_w","sampling w/ coordinates","rel_abundance"
23.362,0.192034029968731,"dist_w","sampling w/ coordinates","rel_abundance"
23.988,0.192034029968731,"dist_w","sampling w/ coordinates","rel_abundance"
24.614,0.191960709357974,"dist_w","sampling w/ coordinates","rel_abundance"
25.24,0.191921699630718,"dist_w","sampling w/ coordinates","rel_abundance"
25.866,0.191921699630718,"dist_w","sampling w/ coordinates","rel_abundance"
26.492,0.191899229760042,"dist_w","sampling w/ coordinates","rel_abundance"
27.118,0.191899229760042,"dist_w","sampling w/ coordinates","rel_abundance"
27.744,0.191899229760042,"dist_w","sampling w/ coordinates","rel_abundance"
28.37,0.191899229760042,"dist_w","sampling w/ coordinates","rel_abundance"
28.996,0.191899229760042,"dist_w","sampling w/ coordinates","rel_abundance"
29.622,0.191899229760042,"dist_w","sampling w/ coordinates","rel_abundance"
30.248,0.191899229760042,"dist_w","sampling w/ coordinates","rel_abundance"
30.874,0.191899229760042,"dist_w","sampling w/ coordinates","rel_abundance"
31.5,0.191899229760042,"dist_w","sampling w/ coordinates","rel_abundance"
