"clog_6_class_int","yhat","predictors","model","index"
0,0.212887290703495,"clog_6_class","sampling w/ coordinates","rel_abundance"
1,0.17629754730465,"clog_6_class","sampling w/ coordinates","rel_abundance"
2,0.176188095869764,"clog_6_class","sampling w/ coordinates","rel_abundance"
3,0.176188095869764,"clog_6_class","sampling w/ coordinates","rel_abundance"
4,0.176188095869764,"clog_6_class","sampling w/ coordinates","rel_abundance"
5,0.176188095869764,"clog_6_class","sampling w/ coordinates","rel_abundance"
6,0.177323139481006,"clog_6_class","sampling w/ coordinates","rel_abundance"
