"wd_m","yhat","predictors","model","index"
0.08,2.61268613588116,"wd_m","sampling w/o coordinates","shannon_index"
0.099,2.61087753722385,"wd_m","sampling w/o coordinates","shannon_index"
0.118,2.62301880541463,"wd_m","sampling w/o coordinates","shannon_index"
0.137,2.63302288843628,"wd_m","sampling w/o coordinates","shannon_index"
0.156,2.6587212479926,"wd_m","sampling w/o coordinates","shannon_index"
0.175,2.66581385996846,"wd_m","sampling w/o coordinates","shannon_index"
0.194,2.6649631112503,"wd_m","sampling w/o coordinates","shannon_index"
0.213,2.66382540153776,"wd_m","sampling w/o coordinates","shannon_index"
0.232,2.66029658807619,"wd_m","sampling w/o coordinates","shannon_index"
0.251,2.66384008095119,"wd_m","sampling w/o coordinates","shannon_index"
0.27,2.66671098689238,"wd_m","sampling w/o coordinates","shannon_index"
0.289,2.66850158927734,"wd_m","sampling w/o coordinates","shannon_index"
0.308,2.68190869427729,"wd_m","sampling w/o coordinates","shannon_index"
0.327,2.68605271273646,"wd_m","sampling w/o coordinates","shannon_index"
0.346,2.69387313734207,"wd_m","sampling w/o coordinates","shannon_index"
0.365,2.69482939918567,"wd_m","sampling w/o coordinates","shannon_index"
0.384,2.69456416157595,"wd_m","sampling w/o coordinates","shannon_index"
0.403,2.69450088215047,"wd_m","sampling w/o coordinates","shannon_index"
0.422,2.6956679985229,"wd_m","sampling w/o coordinates","shannon_index"
0.441,2.6962534569887,"wd_m","sampling w/o coordinates","shannon_index"
0.46,2.69735354078429,"wd_m","sampling w/o coordinates","shannon_index"
0.479,2.69890456943594,"wd_m","sampling w/o coordinates","shannon_index"
0.498,2.69915551717081,"wd_m","sampling w/o coordinates","shannon_index"
0.517,2.69832321895005,"wd_m","sampling w/o coordinates","shannon_index"
0.536,2.68786332222361,"wd_m","sampling w/o coordinates","shannon_index"
0.555,2.68062834101423,"wd_m","sampling w/o coordinates","shannon_index"
0.574,2.67981575989032,"wd_m","sampling w/o coordinates","shannon_index"
0.593,2.67860952187705,"wd_m","sampling w/o coordinates","shannon_index"
0.612,2.68472171807163,"wd_m","sampling w/o coordinates","shannon_index"
0.631,2.68600648624447,"wd_m","sampling w/o coordinates","shannon_index"
0.65,2.68577530441353,"wd_m","sampling w/o coordinates","shannon_index"
0.669,2.68974735626696,"wd_m","sampling w/o coordinates","shannon_index"
0.688,2.69014218878659,"wd_m","sampling w/o coordinates","shannon_index"
0.707,2.691729380698,"wd_m","sampling w/o coordinates","shannon_index"
0.726,2.69239164995111,"wd_m","sampling w/o coordinates","shannon_index"
0.745,2.69294100905256,"wd_m","sampling w/o coordinates","shannon_index"
0.764,2.69275101243979,"wd_m","sampling w/o coordinates","shannon_index"
0.783,2.69002346360774,"wd_m","sampling w/o coordinates","shannon_index"
0.802,2.67652459704488,"wd_m","sampling w/o coordinates","shannon_index"
0.821,2.67625047922484,"wd_m","sampling w/o coordinates","shannon_index"
0.84,2.67526754822982,"wd_m","sampling w/o coordinates","shannon_index"
0.859,2.67526754822982,"wd_m","sampling w/o coordinates","shannon_index"
0.878,2.67484241073778,"wd_m","sampling w/o coordinates","shannon_index"
0.897,2.67184253400812,"wd_m","sampling w/o coordinates","shannon_index"
0.916,2.6714171991572,"wd_m","sampling w/o coordinates","shannon_index"
0.935,2.6714171991572,"wd_m","sampling w/o coordinates","shannon_index"
0.954,2.6714171991572,"wd_m","sampling w/o coordinates","shannon_index"
0.973,2.6714171991572,"wd_m","sampling w/o coordinates","shannon_index"
0.992,2.6714171991572,"wd_m","sampling w/o coordinates","shannon_index"
1.011,2.6714171991572,"wd_m","sampling w/o coordinates","shannon_index"
1.03,2.6714171991572,"wd_m","sampling w/o coordinates","shannon_index"
