"dist_w","yhat","predictors","model","index"
0.2,0.190415405773345,"dist_w","sampling w/o coordinates","rel_abundance"
0.826,0.163216379907681,"dist_w","sampling w/o coordinates","rel_abundance"
1.452,0.203683626254265,"dist_w","sampling w/o coordinates","rel_abundance"
2.078,0.22089241594886,"dist_w","sampling w/o coordinates","rel_abundance"
2.704,0.222584336732879,"dist_w","sampling w/o coordinates","rel_abundance"
3.33,0.226024879108898,"dist_w","sampling w/o coordinates","rel_abundance"
3.956,0.21157870303664,"dist_w","sampling w/o coordinates","rel_abundance"
4.582,0.199126305701414,"dist_w","sampling w/o coordinates","rel_abundance"
5.208,0.207387030176967,"dist_w","sampling w/o coordinates","rel_abundance"
5.834,0.206898165727751,"dist_w","sampling w/o coordinates","rel_abundance"
6.46,0.200424089872589,"dist_w","sampling w/o coordinates","rel_abundance"
7.086,0.198628529838786,"dist_w","sampling w/o coordinates","rel_abundance"
7.712,0.206805940164064,"dist_w","sampling w/o coordinates","rel_abundance"
8.338,0.201294411925356,"dist_w","sampling w/o coordinates","rel_abundance"
8.964,0.20073593094729,"dist_w","sampling w/o coordinates","rel_abundance"
9.59,0.198753859378748,"dist_w","sampling w/o coordinates","rel_abundance"
10.216,0.172640975592978,"dist_w","sampling w/o coordinates","rel_abundance"
10.842,0.165788237161325,"dist_w","sampling w/o coordinates","rel_abundance"
11.468,0.173193403410867,"dist_w","sampling w/o coordinates","rel_abundance"
12.094,0.173908803958709,"dist_w","sampling w/o coordinates","rel_abundance"
12.72,0.17485974273312,"dist_w","sampling w/o coordinates","rel_abundance"
13.346,0.174283964690192,"dist_w","sampling w/o coordinates","rel_abundance"
13.972,0.179753153745179,"dist_w","sampling w/o coordinates","rel_abundance"
14.598,0.182142425178334,"dist_w","sampling w/o coordinates","rel_abundance"
15.224,0.179418726035046,"dist_w","sampling w/o coordinates","rel_abundance"
15.85,0.178935522440504,"dist_w","sampling w/o coordinates","rel_abundance"
16.476,0.176446102418687,"dist_w","sampling w/o coordinates","rel_abundance"
17.102,0.173705576846892,"dist_w","sampling w/o coordinates","rel_abundance"
17.728,0.174344967541612,"dist_w","sampling w/o coordinates","rel_abundance"
18.354,0.174518637337631,"dist_w","sampling w/o coordinates","rel_abundance"
18.98,0.175752338539957,"dist_w","sampling w/o coordinates","rel_abundance"
19.606,0.175672876883123,"dist_w","sampling w/o coordinates","rel_abundance"
20.232,0.176642225639375,"dist_w","sampling w/o coordinates","rel_abundance"
20.858,0.178995561080755,"dist_w","sampling w/o coordinates","rel_abundance"
21.484,0.178573154632603,"dist_w","sampling w/o coordinates","rel_abundance"
22.11,0.193547556149787,"dist_w","sampling w/o coordinates","rel_abundance"
22.736,0.206218955032797,"dist_w","sampling w/o coordinates","rel_abundance"
23.362,0.206218955032797,"dist_w","sampling w/o coordinates","rel_abundance"
23.988,0.20621653324317,"dist_w","sampling w/o coordinates","rel_abundance"
24.614,0.20621653324317,"dist_w","sampling w/o coordinates","rel_abundance"
25.24,0.20621653324317,"dist_w","sampling w/o coordinates","rel_abundance"
25.866,0.20621653324317,"dist_w","sampling w/o coordinates","rel_abundance"
26.492,0.20621653324317,"dist_w","sampling w/o coordinates","rel_abundance"
27.118,0.206181621685138,"dist_w","sampling w/o coordinates","rel_abundance"
27.744,0.206181621685138,"dist_w","sampling w/o coordinates","rel_abundance"
28.37,0.206181621685138,"dist_w","sampling w/o coordinates","rel_abundance"
28.996,0.206181621685138,"dist_w","sampling w/o coordinates","rel_abundance"
29.622,0.206181621685138,"dist_w","sampling w/o coordinates","rel_abundance"
30.248,0.206181621685138,"dist_w","sampling w/o coordinates","rel_abundance"
30.874,0.206181621685138,"dist_w","sampling w/o coordinates","rel_abundance"
31.5,0.206181621685138,"dist_w","sampling w/o coordinates","rel_abundance"
