"gaug_before","yhat","predictors","model","index"
226.76,0.530248525857622,"gaug_before","all predictors w/ coordinates","k_index"
293.908,0.529608178734224,"gaug_before","all predictors w/ coordinates","k_index"
361.056,0.530208162548917,"gaug_before","all predictors w/ coordinates","k_index"
428.204,0.531404013738397,"gaug_before","all predictors w/ coordinates","k_index"
495.352,0.531901569623797,"gaug_before","all predictors w/ coordinates","k_index"
562.5,0.531159728031829,"gaug_before","all predictors w/ coordinates","k_index"
629.648,0.529892774462134,"gaug_before","all predictors w/ coordinates","k_index"
696.796,0.52705203362611,"gaug_before","all predictors w/ coordinates","k_index"
763.944,0.52705203362611,"gaug_before","all predictors w/ coordinates","k_index"
831.092,0.52705203362611,"gaug_before","all predictors w/ coordinates","k_index"
898.24,0.527077423102221,"gaug_before","all predictors w/ coordinates","k_index"
965.388,0.534561865199539,"gaug_before","all predictors w/ coordinates","k_index"
1032.536,0.534561865199539,"gaug_before","all predictors w/ coordinates","k_index"
1099.684,0.534561865199539,"gaug_before","all predictors w/ coordinates","k_index"
1166.832,0.534561865199539,"gaug_before","all predictors w/ coordinates","k_index"
1233.98,0.534561865199539,"gaug_before","all predictors w/ coordinates","k_index"
