"velocity","yhat","predictors","model","index"
0.01,0.543708011921909,"velocity","all predictors w/ coordinates","k_index"
0.0414,0.536934910376591,"velocity","all predictors w/ coordinates","k_index"
0.0728,0.536681683078684,"velocity","all predictors w/ coordinates","k_index"
0.1042,0.537934976112511,"velocity","all predictors w/ coordinates","k_index"
0.1356,0.532644572544895,"velocity","all predictors w/ coordinates","k_index"
0.167,0.53161332392483,"velocity","all predictors w/ coordinates","k_index"
0.1984,0.527557466818339,"velocity","all predictors w/ coordinates","k_index"
0.2298,0.52792430884761,"velocity","all predictors w/ coordinates","k_index"
0.2612,0.528401699470123,"velocity","all predictors w/ coordinates","k_index"
0.2926,0.525376102439757,"velocity","all predictors w/ coordinates","k_index"
0.324,0.519935014460147,"velocity","all predictors w/ coordinates","k_index"
0.3554,0.519350198658854,"velocity","all predictors w/ coordinates","k_index"
0.3868,0.519350198658854,"velocity","all predictors w/ coordinates","k_index"
0.4182,0.51927219797869,"velocity","all predictors w/ coordinates","k_index"
0.4496,0.524067965646585,"velocity","all predictors w/ coordinates","k_index"
0.481,0.535310173752131,"velocity","all predictors w/ coordinates","k_index"
0.5124,0.531625794746947,"velocity","all predictors w/ coordinates","k_index"
0.5438,0.546270507232597,"velocity","all predictors w/ coordinates","k_index"
0.5752,0.546462531684449,"velocity","all predictors w/ coordinates","k_index"
0.6066,0.546462531684449,"velocity","all predictors w/ coordinates","k_index"
0.638,0.543558610085812,"velocity","all predictors w/ coordinates","k_index"
0.6694,0.544617926779783,"velocity","all predictors w/ coordinates","k_index"
0.7008,0.56835401860277,"velocity","all predictors w/ coordinates","k_index"
0.7322,0.562544482743963,"velocity","all predictors w/ coordinates","k_index"
0.7636,0.560709391192412,"velocity","all predictors w/ coordinates","k_index"
0.795,0.560419324320888,"velocity","all predictors w/ coordinates","k_index"
0.8264,0.563923157973612,"velocity","all predictors w/ coordinates","k_index"
0.8578,0.563882531613301,"velocity","all predictors w/ coordinates","k_index"
0.8892,0.568799413102506,"velocity","all predictors w/ coordinates","k_index"
0.9206,0.568939366878045,"velocity","all predictors w/ coordinates","k_index"
0.952,0.565256392311615,"velocity","all predictors w/ coordinates","k_index"
0.9834,0.565256392311615,"velocity","all predictors w/ coordinates","k_index"
1.0148,0.505653048098018,"velocity","all predictors w/ coordinates","k_index"
1.0462,0.507571072860931,"velocity","all predictors w/ coordinates","k_index"
1.0776,0.533225429258352,"velocity","all predictors w/ coordinates","k_index"
1.109,0.533225429258352,"velocity","all predictors w/ coordinates","k_index"
1.1404,0.533726898764683,"velocity","all predictors w/ coordinates","k_index"
1.1718,0.533726898764683,"velocity","all predictors w/ coordinates","k_index"
1.2032,0.533726898764683,"velocity","all predictors w/ coordinates","k_index"
1.2346,0.533726898764683,"velocity","all predictors w/ coordinates","k_index"
1.266,0.526896157748221,"velocity","all predictors w/ coordinates","k_index"
1.2974,0.526896157748221,"velocity","all predictors w/ coordinates","k_index"
1.3288,0.526896157748221,"velocity","all predictors w/ coordinates","k_index"
1.3602,0.526896157748221,"velocity","all predictors w/ coordinates","k_index"
1.3916,0.52883697977005,"velocity","all predictors w/ coordinates","k_index"
1.423,0.523874212185749,"velocity","all predictors w/ coordinates","k_index"
1.4544,0.526826855094879,"velocity","all predictors w/ coordinates","k_index"
1.4858,0.526826855094879,"velocity","all predictors w/ coordinates","k_index"
1.5172,0.526826855094879,"velocity","all predictors w/ coordinates","k_index"
1.5486,0.526826855094879,"velocity","all predictors w/ coordinates","k_index"
1.58,0.528810127097165,"velocity","all predictors w/ coordinates","k_index"
