"velocity","yhat","predictors","model","index"
0.01,887.463632004831,"velocity","v + wd w/o coordinates","abundance"
0.0478,757.913437198068,"velocity","v + wd w/o coordinates","abundance"
0.0856,740.373442149759,"velocity","v + wd w/o coordinates","abundance"
0.1234,806.079204710145,"velocity","v + wd w/o coordinates","abundance"
0.1612,697.407182246377,"velocity","v + wd w/o coordinates","abundance"
0.199,712.233689613527,"velocity","v + wd w/o coordinates","abundance"
0.2368,718.938443478261,"velocity","v + wd w/o coordinates","abundance"
0.2746,734.819357608696,"velocity","v + wd w/o coordinates","abundance"
0.3124,866.58993852657,"velocity","v + wd w/o coordinates","abundance"
0.3502,767.191217149759,"velocity","v + wd w/o coordinates","abundance"
0.388,740.91995410628,"velocity","v + wd w/o coordinates","abundance"
0.4258,768.976127294686,"velocity","v + wd w/o coordinates","abundance"
0.4636,956.283171376812,"velocity","v + wd w/o coordinates","abundance"
0.5014,869.157467391304,"velocity","v + wd w/o coordinates","abundance"
0.5392,779.538492149759,"velocity","v + wd w/o coordinates","abundance"
0.577,745.214168599034,"velocity","v + wd w/o coordinates","abundance"
0.6148,725.037470772947,"velocity","v + wd w/o coordinates","abundance"
0.6526,679.541445289855,"velocity","v + wd w/o coordinates","abundance"
0.6904,610.772275845411,"velocity","v + wd w/o coordinates","abundance"
0.7282,625.832550603865,"velocity","v + wd w/o coordinates","abundance"
0.766,653.874836352657,"velocity","v + wd w/o coordinates","abundance"
0.8038,758.200408695652,"velocity","v + wd w/o coordinates","abundance"
0.8416,772.316420048309,"velocity","v + wd w/o coordinates","abundance"
0.8794,766.249629347826,"velocity","v + wd w/o coordinates","abundance"
0.9172,777.740720772947,"velocity","v + wd w/o coordinates","abundance"
0.955,781.094967270532,"velocity","v + wd w/o coordinates","abundance"
0.9928,780.018067149759,"velocity","v + wd w/o coordinates","abundance"
1.0306,768.929054830918,"velocity","v + wd w/o coordinates","abundance"
1.0684,790.780726449276,"velocity","v + wd w/o coordinates","abundance"
1.1062,792.426679830918,"velocity","v + wd w/o coordinates","abundance"
1.144,793.169252536232,"velocity","v + wd w/o coordinates","abundance"
1.1818,789.534523550725,"velocity","v + wd w/o coordinates","abundance"
1.2196,790.814808091788,"velocity","v + wd w/o coordinates","abundance"
1.2574,779.396940821256,"velocity","v + wd w/o coordinates","abundance"
1.2952,787.559762439614,"velocity","v + wd w/o coordinates","abundance"
1.333,778.555726449276,"velocity","v + wd w/o coordinates","abundance"
1.3708,768.877049637681,"velocity","v + wd w/o coordinates","abundance"
1.4086,766.757824396135,"velocity","v + wd w/o coordinates","abundance"
1.4464,765.044856521739,"velocity","v + wd w/o coordinates","abundance"
1.4842,766.119238768116,"velocity","v + wd w/o coordinates","abundance"
1.522,766.79891268116,"velocity","v + wd w/o coordinates","abundance"
1.5598,770.72730942029,"velocity","v + wd w/o coordinates","abundance"
1.5976,769.355086111111,"velocity","v + wd w/o coordinates","abundance"
1.6354,770.488588285024,"velocity","v + wd w/o coordinates","abundance"
1.6732,770.488588285024,"velocity","v + wd w/o coordinates","abundance"
1.711,770.488588285024,"velocity","v + wd w/o coordinates","abundance"
1.7488,770.186669202899,"velocity","v + wd w/o coordinates","abundance"
1.7866,768.185083454106,"velocity","v + wd w/o coordinates","abundance"
1.8244,768.185083454106,"velocity","v + wd w/o coordinates","abundance"
1.8622,768.185083454106,"velocity","v + wd w/o coordinates","abundance"
1.9,768.185083454106,"velocity","v + wd w/o coordinates","abundance"
