"alg_cover","yhat","predictors","model","index"
1,0.50411201269728,"alg_cover","sampling w/ coordinates","k_index"
2,0.513621842013284,"alg_cover","sampling w/ coordinates","k_index"
3,0.582778936267089,"alg_cover","sampling w/ coordinates","k_index"
4,0.596431060436535,"alg_cover","sampling w/ coordinates","k_index"
5,0.824737360631978,"alg_cover","sampling w/ coordinates","k_index"
