"cat_velocity","yhat","predictors","model","index"
1,0.195945478549091,"cat_velocity","sampling w/ coordinates","rel_abundance"
2,0.195349492246682,"cat_velocity","sampling w/ coordinates","rel_abundance"
3,0.193748670482237,"cat_velocity","sampling w/ coordinates","rel_abundance"
4,0.193163212211264,"cat_velocity","sampling w/ coordinates","rel_abundance"
5,0.194168246457295,"cat_velocity","sampling w/ coordinates","rel_abundance"
