"wd_m","yhat","predictors","model","index"
0.08,0.539953605870068,"wd_m","sampling w/ coordinates","k_index"
0.099,0.539953605870068,"wd_m","sampling w/ coordinates","k_index"
0.118,0.540280875511993,"wd_m","sampling w/ coordinates","k_index"
0.137,0.540672606356856,"wd_m","sampling w/ coordinates","k_index"
0.156,0.540797661333289,"wd_m","sampling w/ coordinates","k_index"
0.175,0.540817915515392,"wd_m","sampling w/ coordinates","k_index"
0.194,0.540948805841895,"wd_m","sampling w/ coordinates","k_index"
0.213,0.540620557298224,"wd_m","sampling w/ coordinates","k_index"
0.232,0.538743080985514,"wd_m","sampling w/ coordinates","k_index"
0.251,0.538880735798079,"wd_m","sampling w/ coordinates","k_index"
0.27,0.536415667373949,"wd_m","sampling w/ coordinates","k_index"
0.289,0.536268291638325,"wd_m","sampling w/ coordinates","k_index"
0.308,0.536689515934782,"wd_m","sampling w/ coordinates","k_index"
0.327,0.53448484126294,"wd_m","sampling w/ coordinates","k_index"
0.346,0.534617062472132,"wd_m","sampling w/ coordinates","k_index"
0.365,0.534161114310161,"wd_m","sampling w/ coordinates","k_index"
0.384,0.534169850201445,"wd_m","sampling w/ coordinates","k_index"
0.403,0.53294582037032,"wd_m","sampling w/ coordinates","k_index"
0.422,0.532124848459431,"wd_m","sampling w/ coordinates","k_index"
0.441,0.530097556647427,"wd_m","sampling w/ coordinates","k_index"
0.46,0.529603548785797,"wd_m","sampling w/ coordinates","k_index"
0.479,0.52930414911836,"wd_m","sampling w/ coordinates","k_index"
0.498,0.529608962621748,"wd_m","sampling w/ coordinates","k_index"
0.517,0.52901717359049,"wd_m","sampling w/ coordinates","k_index"
0.536,0.528462264394476,"wd_m","sampling w/ coordinates","k_index"
0.555,0.527592367929383,"wd_m","sampling w/ coordinates","k_index"
0.574,0.527239209185379,"wd_m","sampling w/ coordinates","k_index"
0.593,0.526987893412563,"wd_m","sampling w/ coordinates","k_index"
0.612,0.526379664567309,"wd_m","sampling w/ coordinates","k_index"
0.631,0.526349013189607,"wd_m","sampling w/ coordinates","k_index"
0.65,0.525708534477061,"wd_m","sampling w/ coordinates","k_index"
0.669,0.525198019424028,"wd_m","sampling w/ coordinates","k_index"
0.688,0.525192842745669,"wd_m","sampling w/ coordinates","k_index"
0.707,0.524828018603567,"wd_m","sampling w/ coordinates","k_index"
0.726,0.524828018603567,"wd_m","sampling w/ coordinates","k_index"
0.745,0.524374979753889,"wd_m","sampling w/ coordinates","k_index"
0.764,0.523538142460893,"wd_m","sampling w/ coordinates","k_index"
0.783,0.521941808149406,"wd_m","sampling w/ coordinates","k_index"
0.802,0.520670443723581,"wd_m","sampling w/ coordinates","k_index"
0.821,0.519680642090449,"wd_m","sampling w/ coordinates","k_index"
0.84,0.519365279740611,"wd_m","sampling w/ coordinates","k_index"
0.859,0.519086796892416,"wd_m","sampling w/ coordinates","k_index"
0.878,0.519086796892416,"wd_m","sampling w/ coordinates","k_index"
0.897,0.518837686631773,"wd_m","sampling w/ coordinates","k_index"
0.916,0.517859226355247,"wd_m","sampling w/ coordinates","k_index"
0.935,0.517859226355247,"wd_m","sampling w/ coordinates","k_index"
0.954,0.517859226355247,"wd_m","sampling w/ coordinates","k_index"
0.973,0.517859226355247,"wd_m","sampling w/ coordinates","k_index"
0.992,0.51801007621184,"wd_m","sampling w/ coordinates","k_index"
1.011,0.51801007621184,"wd_m","sampling w/ coordinates","k_index"
1.03,0.51801007621184,"wd_m","sampling w/ coordinates","k_index"
