"clog_3_class_int","yhat","predictors","model","index"
0,819.494441473926,"clog_3_class","sampling w/ coordinates","abundance"
1,668.577290710712,"clog_3_class","sampling w/ coordinates","abundance"
2,642.92032429024,"clog_3_class","sampling w/ coordinates","abundance"
