"ox_before","yhat","predictors","model","index"
10.64,0.51424802279669,"ox_before","sampling w/o coordinates","k_index"
10.8105882352941,0.51424802279669,"ox_before","sampling w/o coordinates","k_index"
10.9811764705882,0.51424802279669,"ox_before","sampling w/o coordinates","k_index"
11.1517647058824,0.51424802279669,"ox_before","sampling w/o coordinates","k_index"
11.3223529411765,0.51424802279669,"ox_before","sampling w/o coordinates","k_index"
11.4929411764706,0.541576942842868,"ox_before","sampling w/o coordinates","k_index"
11.6635294117647,0.541449125649201,"ox_before","sampling w/o coordinates","k_index"
11.8341176470588,0.530394929202144,"ox_before","sampling w/o coordinates","k_index"
12.0047058823529,0.532505135344763,"ox_before","sampling w/o coordinates","k_index"
12.1752941176471,0.532505135344763,"ox_before","sampling w/o coordinates","k_index"
12.3458823529412,0.534816701016569,"ox_before","sampling w/o coordinates","k_index"
12.5164705882353,0.53310118429868,"ox_before","sampling w/o coordinates","k_index"
12.6870588235294,0.548693424095796,"ox_before","sampling w/o coordinates","k_index"
12.8576470588235,0.55160533892565,"ox_before","sampling w/o coordinates","k_index"
13.0282352941176,0.55160533892565,"ox_before","sampling w/o coordinates","k_index"
13.1988235294118,0.55160533892565,"ox_before","sampling w/o coordinates","k_index"
13.3694117647059,0.550318486785896,"ox_before","sampling w/o coordinates","k_index"
13.54,0.549667103073767,"ox_before","sampling w/o coordinates","k_index"
