"x","yhat","predictors","model","index"
2575575.53,0.5372473780271,"x","all predictors w/ coordinates","k_index"
2579649.17396,0.535021254779023,"x","all predictors w/ coordinates","k_index"
2583722.81792,0.532072128554346,"x","all predictors w/ coordinates","k_index"
2587796.46188,0.530628295151964,"x","all predictors w/ coordinates","k_index"
2591870.10584,0.530628295151964,"x","all predictors w/ coordinates","k_index"
2595943.7498,0.530628295151964,"x","all predictors w/ coordinates","k_index"
2600017.39376,0.530628295151964,"x","all predictors w/ coordinates","k_index"
2604091.03772,0.530628295151964,"x","all predictors w/ coordinates","k_index"
2608164.68168,0.530628295151964,"x","all predictors w/ coordinates","k_index"
2612238.32564,0.530628295151964,"x","all predictors w/ coordinates","k_index"
2616311.9696,0.530628295151964,"x","all predictors w/ coordinates","k_index"
2620385.61356,0.530628295151964,"x","all predictors w/ coordinates","k_index"
2624459.25752,0.530628295151964,"x","all predictors w/ coordinates","k_index"
2628532.90148,0.530628295151964,"x","all predictors w/ coordinates","k_index"
2632606.54544,0.530628295151964,"x","all predictors w/ coordinates","k_index"
2636680.1894,0.530628295151964,"x","all predictors w/ coordinates","k_index"
2640753.83336,0.530628295151964,"x","all predictors w/ coordinates","k_index"
2644827.47732,0.530628295151964,"x","all predictors w/ coordinates","k_index"
2648901.12128,0.530628295151964,"x","all predictors w/ coordinates","k_index"
2652974.76524,0.530184459713589,"x","all predictors w/ coordinates","k_index"
2657048.4092,0.530103354857356,"x","all predictors w/ coordinates","k_index"
2661122.05316,0.530134047260134,"x","all predictors w/ coordinates","k_index"
2665195.69712,0.530106332840356,"x","all predictors w/ coordinates","k_index"
2669269.34108,0.530106332840356,"x","all predictors w/ coordinates","k_index"
2673342.98504,0.530094367723273,"x","all predictors w/ coordinates","k_index"
2677416.629,0.530127958081538,"x","all predictors w/ coordinates","k_index"
2681490.27296,0.530127958081538,"x","all predictors w/ coordinates","k_index"
2685563.91692,0.530109836815892,"x","all predictors w/ coordinates","k_index"
2689637.56088,0.530109836815892,"x","all predictors w/ coordinates","k_index"
2693711.20484,0.530109836815892,"x","all predictors w/ coordinates","k_index"
2697784.8488,0.530109836815892,"x","all predictors w/ coordinates","k_index"
2701858.49276,0.530109836815892,"x","all predictors w/ coordinates","k_index"
2705932.13672,0.530109836815892,"x","all predictors w/ coordinates","k_index"
2710005.78068,0.530109836815892,"x","all predictors w/ coordinates","k_index"
2714079.42464,0.530109836815892,"x","all predictors w/ coordinates","k_index"
2718153.0686,0.530109836815892,"x","all predictors w/ coordinates","k_index"
2722226.71256,0.530109836815892,"x","all predictors w/ coordinates","k_index"
2726300.35652,0.529987831810269,"x","all predictors w/ coordinates","k_index"
2730374.00048,0.531062668912057,"x","all predictors w/ coordinates","k_index"
2734447.64444,0.531464351426921,"x","all predictors w/ coordinates","k_index"
2738521.2884,0.531506793280418,"x","all predictors w/ coordinates","k_index"
2742594.93236,0.530955186047936,"x","all predictors w/ coordinates","k_index"
2746668.57632,0.528165355740144,"x","all predictors w/ coordinates","k_index"
2750742.22028,0.528184353808983,"x","all predictors w/ coordinates","k_index"
2754815.86424,0.527990170309812,"x","all predictors w/ coordinates","k_index"
2758889.5082,0.52785132374527,"x","all predictors w/ coordinates","k_index"
2762963.15216,0.528125933527309,"x","all predictors w/ coordinates","k_index"
2767036.79612,0.528125933527309,"x","all predictors w/ coordinates","k_index"
2771110.44008,0.528179853906312,"x","all predictors w/ coordinates","k_index"
2775184.08404,0.527837518089098,"x","all predictors w/ coordinates","k_index"
2779257.728,0.527497670496369,"x","all predictors w/ coordinates","k_index"
