"temp_before","yhat","predictors","model","index"
4,0.5408180141622,"temp_before","sampling w/ coordinates","k_index"
4.29411764705882,0.52916042335682,"temp_before","sampling w/ coordinates","k_index"
4.58823529411765,0.52916042335682,"temp_before","sampling w/ coordinates","k_index"
4.88235294117647,0.52916042335682,"temp_before","sampling w/ coordinates","k_index"
5.17647058823529,0.52916042335682,"temp_before","sampling w/ coordinates","k_index"
5.47058823529412,0.531022608363712,"temp_before","sampling w/ coordinates","k_index"
5.76470588235294,0.529693086059751,"temp_before","sampling w/ coordinates","k_index"
6.05882352941176,0.529693086059751,"temp_before","sampling w/ coordinates","k_index"
6.35294117647059,0.529693086059751,"temp_before","sampling w/ coordinates","k_index"
6.64705882352941,0.529693086059751,"temp_before","sampling w/ coordinates","k_index"
6.94117647058824,0.529693086059751,"temp_before","sampling w/ coordinates","k_index"
7.23529411764706,0.53180087793831,"temp_before","sampling w/ coordinates","k_index"
7.52941176470588,0.532436201850529,"temp_before","sampling w/ coordinates","k_index"
7.82352941176471,0.532436201850529,"temp_before","sampling w/ coordinates","k_index"
8.11764705882353,0.532436201850529,"temp_before","sampling w/ coordinates","k_index"
8.41176470588235,0.532436201850529,"temp_before","sampling w/ coordinates","k_index"
8.70588235294118,0.532436201850529,"temp_before","sampling w/ coordinates","k_index"
9,0.532436201850529,"temp_before","sampling w/ coordinates","k_index"
