"clog_3_class_int","yhat","predictors","model","index"
0,0.533116116188467,"clog_3_class","sampling w/ coordinates","k_index"
1,0.53281661949155,"clog_3_class","sampling w/ coordinates","k_index"
2,0.513117984678872,"clog_3_class","sampling w/ coordinates","k_index"
