"cat_velocity","yhat","predictors","model","index"
1,2.47440009881995,"cat_velocity","sampling w/ coordinates","shannon_index"
2,2.48664143728498,"cat_velocity","sampling w/ coordinates","shannon_index"
3,2.52234596069543,"cat_velocity","sampling w/ coordinates","shannon_index"
4,2.52301758206235,"cat_velocity","sampling w/ coordinates","shannon_index"
5,2.51361184135815,"cat_velocity","sampling w/ coordinates","shannon_index"
