"clog_6_class_int","yhat","predictors","model","index"
0,0.535811651325612,"clog_6_class","sampling w/ coordinates","k_index"
1,0.532906968939911,"clog_6_class","sampling w/ coordinates","k_index"
2,0.53242009545297,"clog_6_class","sampling w/ coordinates","k_index"
3,0.53242009545297,"clog_6_class","sampling w/ coordinates","k_index"
4,0.512009236212205,"clog_6_class","sampling w/ coordinates","k_index"
5,0.512009236212205,"clog_6_class","sampling w/ coordinates","k_index"
6,0.506602404615082,"clog_6_class","sampling w/ coordinates","k_index"
