"z","yhat","predictors","model","index"
229.672,0.494760511756417,"z","all predictors w/o coordinates","k_index"
253.07198,0.532021611210158,"z","all predictors w/o coordinates","k_index"
276.47196,0.535584025442261,"z","all predictors w/o coordinates","k_index"
299.87194,0.536488715723453,"z","all predictors w/o coordinates","k_index"
323.27192,0.536488715723453,"z","all predictors w/o coordinates","k_index"
346.6719,0.536512575239099,"z","all predictors w/o coordinates","k_index"
370.07188,0.536712671118767,"z","all predictors w/o coordinates","k_index"
393.47186,0.536834102783643,"z","all predictors w/o coordinates","k_index"
416.87184,0.53679333500582,"z","all predictors w/o coordinates","k_index"
440.27182,0.536401808765277,"z","all predictors w/o coordinates","k_index"
463.6718,0.53696324801953,"z","all predictors w/o coordinates","k_index"
487.07178,0.54697558923785,"z","all predictors w/o coordinates","k_index"
510.47176,0.544980794017935,"z","all predictors w/o coordinates","k_index"
533.87174,0.545019903980936,"z","all predictors w/o coordinates","k_index"
557.27172,0.543048979854517,"z","all predictors w/o coordinates","k_index"
580.6717,0.537586618105866,"z","all predictors w/o coordinates","k_index"
604.07168,0.520553384278109,"z","all predictors w/o coordinates","k_index"
627.47166,0.518495155540347,"z","all predictors w/o coordinates","k_index"
650.87164,0.518496939710455,"z","all predictors w/o coordinates","k_index"
674.27162,0.519707192170772,"z","all predictors w/o coordinates","k_index"
697.6716,0.523346244035496,"z","all predictors w/o coordinates","k_index"
721.07158,0.523234000454095,"z","all predictors w/o coordinates","k_index"
744.47156,0.524341815791499,"z","all predictors w/o coordinates","k_index"
767.87154,0.524341815791499,"z","all predictors w/o coordinates","k_index"
791.27152,0.522129965265322,"z","all predictors w/o coordinates","k_index"
814.6715,0.522253179720443,"z","all predictors w/o coordinates","k_index"
838.07148,0.525342251761833,"z","all predictors w/o coordinates","k_index"
861.47146,0.525331819342837,"z","all predictors w/o coordinates","k_index"
884.87144,0.525287060369437,"z","all predictors w/o coordinates","k_index"
908.27142,0.525287060369437,"z","all predictors w/o coordinates","k_index"
931.6714,0.525287060369437,"z","all predictors w/o coordinates","k_index"
955.07138,0.524849668556381,"z","all predictors w/o coordinates","k_index"
978.47136,0.524878259292981,"z","all predictors w/o coordinates","k_index"
1001.87134,0.524993772986283,"z","all predictors w/o coordinates","k_index"
1025.27132,0.52499842457863,"z","all predictors w/o coordinates","k_index"
1048.6713,0.52499842457863,"z","all predictors w/o coordinates","k_index"
1072.07128,0.52499842457863,"z","all predictors w/o coordinates","k_index"
1095.47126,0.52499842457863,"z","all predictors w/o coordinates","k_index"
1118.87124,0.525144588184308,"z","all predictors w/o coordinates","k_index"
1142.27122,0.525144588184308,"z","all predictors w/o coordinates","k_index"
1165.6712,0.524565892230754,"z","all predictors w/o coordinates","k_index"
1189.07118,0.524565892230754,"z","all predictors w/o coordinates","k_index"
1212.47116,0.524565892230754,"z","all predictors w/o coordinates","k_index"
1235.87114,0.524565892230754,"z","all predictors w/o coordinates","k_index"
1259.27112,0.524565892230754,"z","all predictors w/o coordinates","k_index"
1282.6711,0.524073027755879,"z","all predictors w/o coordinates","k_index"
1306.07108,0.524073027755879,"z","all predictors w/o coordinates","k_index"
1329.47106,0.524073027755879,"z","all predictors w/o coordinates","k_index"
1352.87104,0.524073027755879,"z","all predictors w/o coordinates","k_index"
1376.27102,0.524073027755879,"z","all predictors w/o coordinates","k_index"
1399.671,0.530661385373467,"z","all predictors w/o coordinates","k_index"
