"pH_before","yhat","predictors","model","index"
6.72,0.528217804100778,"pH_before","sampling w/ coordinates","k_index"
6.87142857142857,0.528217804100778,"pH_before","sampling w/ coordinates","k_index"
7.02285714285714,0.528217804100778,"pH_before","sampling w/ coordinates","k_index"
7.17428571428571,0.528217804100778,"pH_before","sampling w/ coordinates","k_index"
7.32571428571429,0.528217804100778,"pH_before","sampling w/ coordinates","k_index"
7.47714285714286,0.528217804100778,"pH_before","sampling w/ coordinates","k_index"
7.62857142857143,0.528674931851802,"pH_before","sampling w/ coordinates","k_index"
7.78,0.528674931851802,"pH_before","sampling w/ coordinates","k_index"
7.93142857142857,0.528674931851802,"pH_before","sampling w/ coordinates","k_index"
8.08285714285714,0.528674931851802,"pH_before","sampling w/ coordinates","k_index"
8.23428571428571,0.528674931851802,"pH_before","sampling w/ coordinates","k_index"
8.38571428571429,0.526840789347059,"pH_before","sampling w/ coordinates","k_index"
8.53714285714286,0.534293299954798,"pH_before","sampling w/ coordinates","k_index"
8.68857142857143,0.534293299954798,"pH_before","sampling w/ coordinates","k_index"
8.84,0.516383852102552,"pH_before","sampling w/ coordinates","k_index"
