"clog_3_class_int","yhat","predictors","model","index"
0,740.07346694382,"clog_3_class","all predictors w/o coordinates","abundance"
1,694.166631718024,"clog_3_class","all predictors w/o coordinates","abundance"
2,678.298699463584,"clog_3_class","all predictors w/o coordinates","abundance"
