"z","yhat","predictors","model","index"
229.672,728.560186998579,"z","all predictors w/o coordinates","abundance"
253.0755,736.760814124369,"z","all predictors w/o coordinates","abundance"
276.479,738.369084172678,"z","all predictors w/o coordinates","abundance"
299.8825,740.112364728234,"z","all predictors w/o coordinates","abundance"
323.286,740.112364728234,"z","all predictors w/o coordinates","abundance"
346.6895,740.184599027751,"z","all predictors w/o coordinates","abundance"
370.093,741.196470847396,"z","all predictors w/o coordinates","abundance"
393.4965,741.588583166237,"z","all predictors w/o coordinates","abundance"
416.9,741.665235944015,"z","all predictors w/o coordinates","abundance"
440.3035,741.538004059957,"z","all predictors w/o coordinates","abundance"
463.707,743.770112272517,"z","all predictors w/o coordinates","abundance"
487.1105,747.202394137995,"z","all predictors w/o coordinates","abundance"
510.514,748.262566074754,"z","all predictors w/o coordinates","abundance"
533.9175,747.07657299175,"z","all predictors w/o coordinates","abundance"
557.321,745.730441501641,"z","all predictors w/o coordinates","abundance"
580.7245,742.660624822867,"z","all predictors w/o coordinates","abundance"
604.128,739.455411144946,"z","all predictors w/o coordinates","abundance"
627.5315,739.456059212579,"z","all predictors w/o coordinates","abundance"
650.935,739.618071289874,"z","all predictors w/o coordinates","abundance"
674.3385,740.056117304366,"z","all predictors w/o coordinates","abundance"
697.742,741.89878283859,"z","all predictors w/o coordinates","abundance"
721.1455,741.612563635692,"z","all predictors w/o coordinates","abundance"
744.549,745.324179588315,"z","all predictors w/o coordinates","abundance"
767.9525,745.720667027929,"z","all predictors w/o coordinates","abundance"
791.356,752.630001689764,"z","all predictors w/o coordinates","abundance"
814.7595,751.334325723581,"z","all predictors w/o coordinates","abundance"
838.163,748.542289888522,"z","all predictors w/o coordinates","abundance"
861.5665,748.542289888522,"z","all predictors w/o coordinates","abundance"
884.97,748.417580865058,"z","all predictors w/o coordinates","abundance"
908.3735,748.417580865058,"z","all predictors w/o coordinates","abundance"
931.777,748.417580865058,"z","all predictors w/o coordinates","abundance"
955.1805,747.786325631563,"z","all predictors w/o coordinates","abundance"
978.584,747.294212104993,"z","all predictors w/o coordinates","abundance"
1001.9875,745.605267781322,"z","all predictors w/o coordinates","abundance"
1025.391,745.688412708858,"z","all predictors w/o coordinates","abundance"
1048.7945,745.688412708858,"z","all predictors w/o coordinates","abundance"
1072.198,745.6821705591,"z","all predictors w/o coordinates","abundance"
1095.6015,745.502189761998,"z","all predictors w/o coordinates","abundance"
1119.005,745.502189761998,"z","all predictors w/o coordinates","abundance"
1142.4085,745.502189761998,"z","all predictors w/o coordinates","abundance"
1165.812,745.617348940742,"z","all predictors w/o coordinates","abundance"
1189.2155,745.617348940742,"z","all predictors w/o coordinates","abundance"
1212.619,745.617348940742,"z","all predictors w/o coordinates","abundance"
1236.0225,745.617348940742,"z","all predictors w/o coordinates","abundance"
1259.426,745.617348940742,"z","all predictors w/o coordinates","abundance"
1282.8295,746.267642309209,"z","all predictors w/o coordinates","abundance"
1306.233,746.267642309209,"z","all predictors w/o coordinates","abundance"
1329.6365,746.267642309209,"z","all predictors w/o coordinates","abundance"
1353.04,746.267642309209,"z","all predictors w/o coordinates","abundance"
1376.4435,746.267642309209,"z","all predictors w/o coordinates","abundance"
1399.847,752.034019654549,"z","all predictors w/o coordinates","abundance"
