"ox_before","yhat","predictors","model","index"
10.64,2.49046501408381,"ox_before","all predictors w/ coordinates","shannon_index"
10.8105882352941,2.50339117291335,"ox_before","all predictors w/ coordinates","shannon_index"
10.9811764705882,2.50720275052724,"ox_before","all predictors w/ coordinates","shannon_index"
11.1517647058824,2.50816175295575,"ox_before","all predictors w/ coordinates","shannon_index"
11.3223529411765,2.50550338004875,"ox_before","all predictors w/ coordinates","shannon_index"
11.4929411764706,2.50036013430769,"ox_before","all predictors w/ coordinates","shannon_index"
11.6635294117647,2.50021661594802,"ox_before","all predictors w/ coordinates","shannon_index"
11.8341176470588,2.50082397882849,"ox_before","all predictors w/ coordinates","shannon_index"
12.0047058823529,2.50134881188464,"ox_before","all predictors w/ coordinates","shannon_index"
12.1752941176471,2.50344090160546,"ox_before","all predictors w/ coordinates","shannon_index"
12.3458823529412,2.50736049711718,"ox_before","all predictors w/ coordinates","shannon_index"
12.5164705882353,2.51441896812782,"ox_before","all predictors w/ coordinates","shannon_index"
12.6870588235294,2.51441896812782,"ox_before","all predictors w/ coordinates","shannon_index"
12.8576470588235,2.51759405647187,"ox_before","all predictors w/ coordinates","shannon_index"
13.0282352941176,2.51803179399757,"ox_before","all predictors w/ coordinates","shannon_index"
13.1988235294118,2.51803179399757,"ox_before","all predictors w/ coordinates","shannon_index"
13.3694117647059,2.51730200354605,"ox_before","all predictors w/ coordinates","shannon_index"
13.54,2.51781017002456,"ox_before","all predictors w/ coordinates","shannon_index"
