"x","yhat","predictors","model","index"
2575575.53,989.819596032302,"x","all predictors w/ coordinates","abundance"
2579649.17396,940.432733858073,"x","all predictors w/ coordinates","abundance"
2583722.81792,940.624979412114,"x","all predictors w/ coordinates","abundance"
2587796.46188,634.639220716777,"x","all predictors w/ coordinates","abundance"
2591870.10584,634.639220716777,"x","all predictors w/ coordinates","abundance"
2595943.7498,634.639220716777,"x","all predictors w/ coordinates","abundance"
2600017.39376,634.639220716777,"x","all predictors w/ coordinates","abundance"
2604091.03772,634.639220716777,"x","all predictors w/ coordinates","abundance"
2608164.68168,634.639220716777,"x","all predictors w/ coordinates","abundance"
2612238.32564,634.639220716777,"x","all predictors w/ coordinates","abundance"
2616311.9696,634.639220716777,"x","all predictors w/ coordinates","abundance"
2620385.61356,634.639220716777,"x","all predictors w/ coordinates","abundance"
2624459.25752,634.639220716777,"x","all predictors w/ coordinates","abundance"
2628532.90148,634.639220716777,"x","all predictors w/ coordinates","abundance"
2632606.54544,634.639220716777,"x","all predictors w/ coordinates","abundance"
2636680.1894,634.639220716777,"x","all predictors w/ coordinates","abundance"
2640753.83336,634.639220716777,"x","all predictors w/ coordinates","abundance"
2644827.47732,634.639220716777,"x","all predictors w/ coordinates","abundance"
2648901.12128,634.639220716777,"x","all predictors w/ coordinates","abundance"
2652974.76524,634.639220716777,"x","all predictors w/ coordinates","abundance"
2657048.4092,634.6242427848,"x","all predictors w/ coordinates","abundance"
2661122.05316,634.6242427848,"x","all predictors w/ coordinates","abundance"
2665195.69712,634.6242427848,"x","all predictors w/ coordinates","abundance"
2669269.34108,634.6242427848,"x","all predictors w/ coordinates","abundance"
2673342.98504,634.6242427848,"x","all predictors w/ coordinates","abundance"
2677416.629,634.6242427848,"x","all predictors w/ coordinates","abundance"
2681490.27296,634.6242427848,"x","all predictors w/ coordinates","abundance"
2685563.91692,634.6242427848,"x","all predictors w/ coordinates","abundance"
2689637.56088,634.6242427848,"x","all predictors w/ coordinates","abundance"
2693711.20484,634.6242427848,"x","all predictors w/ coordinates","abundance"
2697784.8488,634.6242427848,"x","all predictors w/ coordinates","abundance"
2701858.49276,634.6242427848,"x","all predictors w/ coordinates","abundance"
2705932.13672,634.6242427848,"x","all predictors w/ coordinates","abundance"
2710005.78068,634.6242427848,"x","all predictors w/ coordinates","abundance"
2714079.42464,634.6242427848,"x","all predictors w/ coordinates","abundance"
2718153.0686,634.6242427848,"x","all predictors w/ coordinates","abundance"
2722226.71256,634.6242427848,"x","all predictors w/ coordinates","abundance"
2726300.35652,705.511100426868,"x","all predictors w/ coordinates","abundance"
2730374.00048,736.724934390298,"x","all predictors w/ coordinates","abundance"
2734447.64444,734.278332430179,"x","all predictors w/ coordinates","abundance"
2738521.2884,849.008037849709,"x","all predictors w/ coordinates","abundance"
2742594.93236,849.008037849709,"x","all predictors w/ coordinates","abundance"
2746668.57632,839.848821375105,"x","all predictors w/ coordinates","abundance"
2750742.22028,839.848821375105,"x","all predictors w/ coordinates","abundance"
2754815.86424,839.848821375105,"x","all predictors w/ coordinates","abundance"
2758889.5082,839.848821375105,"x","all predictors w/ coordinates","abundance"
2762963.15216,839.848821375105,"x","all predictors w/ coordinates","abundance"
2767036.79612,839.848821375105,"x","all predictors w/ coordinates","abundance"
2771110.44008,836.873965954339,"x","all predictors w/ coordinates","abundance"
2775184.08404,890.201037318618,"x","all predictors w/ coordinates","abundance"
2779257.728,912.399038032249,"x","all predictors w/ coordinates","abundance"
