"y","yhat","predictors","model","index"
1118905.656,0.528833816592699,"y","all predictors w/ coordinates","k_index"
1121771.19458,0.531212378190247,"y","all predictors w/ coordinates","k_index"
1124636.73316,0.531472617144597,"y","all predictors w/ coordinates","k_index"
1127502.27174,0.531824019966608,"y","all predictors w/ coordinates","k_index"
1130367.81032,0.531824019966608,"y","all predictors w/ coordinates","k_index"
1133233.3489,0.531824019966608,"y","all predictors w/ coordinates","k_index"
1136098.88748,0.531730671402205,"y","all predictors w/ coordinates","k_index"
1138964.42606,0.531730671402205,"y","all predictors w/ coordinates","k_index"
1141829.96464,0.531730671402205,"y","all predictors w/ coordinates","k_index"
1144695.50322,0.531742013023177,"y","all predictors w/ coordinates","k_index"
1147561.0418,0.531770579579187,"y","all predictors w/ coordinates","k_index"
1150426.58038,0.531893009213614,"y","all predictors w/ coordinates","k_index"
1153292.11896,0.531858865235633,"y","all predictors w/ coordinates","k_index"
1156157.65754,0.53167914136373,"y","all predictors w/ coordinates","k_index"
1159023.19612,0.53161014517742,"y","all predictors w/ coordinates","k_index"
1161888.7347,0.531627814763221,"y","all predictors w/ coordinates","k_index"
1164754.27328,0.531580631261887,"y","all predictors w/ coordinates","k_index"
1167619.81186,0.531580631261887,"y","all predictors w/ coordinates","k_index"
1170485.35044,0.531650451342604,"y","all predictors w/ coordinates","k_index"
1173350.88902,0.531650451342604,"y","all predictors w/ coordinates","k_index"
1176216.4276,0.531725136508844,"y","all predictors w/ coordinates","k_index"
1179081.96618,0.531626026988407,"y","all predictors w/ coordinates","k_index"
1181947.50476,0.532589218022387,"y","all predictors w/ coordinates","k_index"
1184813.04334,0.53214784174768,"y","all predictors w/ coordinates","k_index"
1187678.58192,0.529557047818433,"y","all predictors w/ coordinates","k_index"
1190544.1205,0.529432655176495,"y","all predictors w/ coordinates","k_index"
1193409.65908,0.52932757563178,"y","all predictors w/ coordinates","k_index"
1196275.19766,0.528158463092494,"y","all predictors w/ coordinates","k_index"
1199140.73624,0.528059136109647,"y","all predictors w/ coordinates","k_index"
1202006.27482,0.527983576351229,"y","all predictors w/ coordinates","k_index"
1204871.8134,0.528471654304246,"y","all predictors w/ coordinates","k_index"
1207737.35198,0.528471654304246,"y","all predictors w/ coordinates","k_index"
1210602.89056,0.528471654304246,"y","all predictors w/ coordinates","k_index"
1213468.42914,0.528471654304246,"y","all predictors w/ coordinates","k_index"
1216333.96772,0.528497975953343,"y","all predictors w/ coordinates","k_index"
1219199.5063,0.528535407382936,"y","all predictors w/ coordinates","k_index"
1222065.04488,0.528640093995042,"y","all predictors w/ coordinates","k_index"
1224930.58346,0.528666115766459,"y","all predictors w/ coordinates","k_index"
1227796.12204,0.528950302569289,"y","all predictors w/ coordinates","k_index"
1230661.66062,0.529754512852915,"y","all predictors w/ coordinates","k_index"
1233527.1992,0.530142840704198,"y","all predictors w/ coordinates","k_index"
1236392.73778,0.530142840704198,"y","all predictors w/ coordinates","k_index"
1239258.27636,0.530142840704198,"y","all predictors w/ coordinates","k_index"
1242123.81494,0.530142840704198,"y","all predictors w/ coordinates","k_index"
1244989.35352,0.530142840704198,"y","all predictors w/ coordinates","k_index"
1247854.8921,0.530142840704198,"y","all predictors w/ coordinates","k_index"
1250720.43068,0.530142840704198,"y","all predictors w/ coordinates","k_index"
1253585.96926,0.531936944722101,"y","all predictors w/ coordinates","k_index"
1256451.50784,0.531936944722101,"y","all predictors w/ coordinates","k_index"
1259317.04642,0.531936944722101,"y","all predictors w/ coordinates","k_index"
1262182.585,0.532039644206952,"y","all predictors w/ coordinates","k_index"
