"velocity","yhat","predictors","model","index"
0.01,0.272182013287588,"velocity","sampling w/ coordinates","rel_abundance"
0.0414,0.183371983829366,"velocity","sampling w/ coordinates","rel_abundance"
0.0728,0.184269901910469,"velocity","sampling w/ coordinates","rel_abundance"
0.1042,0.19679869387592,"velocity","sampling w/ coordinates","rel_abundance"
0.1356,0.19856376595433,"velocity","sampling w/ coordinates","rel_abundance"
0.167,0.199624659171268,"velocity","sampling w/ coordinates","rel_abundance"
0.1984,0.199471669862288,"velocity","sampling w/ coordinates","rel_abundance"
0.2298,0.204230748582631,"velocity","sampling w/ coordinates","rel_abundance"
0.2612,0.177549455463628,"velocity","sampling w/ coordinates","rel_abundance"
0.2926,0.190169285562998,"velocity","sampling w/ coordinates","rel_abundance"
0.324,0.192141471017344,"velocity","sampling w/ coordinates","rel_abundance"
0.3554,0.192187693377491,"velocity","sampling w/ coordinates","rel_abundance"
0.3868,0.186317327182257,"velocity","sampling w/ coordinates","rel_abundance"
0.4182,0.186656805955055,"velocity","sampling w/ coordinates","rel_abundance"
0.4496,0.193523311679773,"velocity","sampling w/ coordinates","rel_abundance"
0.481,0.212439226495647,"velocity","sampling w/ coordinates","rel_abundance"
0.5124,0.221447937682064,"velocity","sampling w/ coordinates","rel_abundance"
0.5438,0.21897280607933,"velocity","sampling w/ coordinates","rel_abundance"
0.5752,0.217946962203348,"velocity","sampling w/ coordinates","rel_abundance"
0.6066,0.204210027025342,"velocity","sampling w/ coordinates","rel_abundance"
0.638,0.206815045015429,"velocity","sampling w/ coordinates","rel_abundance"
0.6694,0.200518659563453,"velocity","sampling w/ coordinates","rel_abundance"
0.7008,0.203052149621524,"velocity","sampling w/ coordinates","rel_abundance"
0.7322,0.198817538303383,"velocity","sampling w/ coordinates","rel_abundance"
0.7636,0.206077434299543,"velocity","sampling w/ coordinates","rel_abundance"
0.795,0.217827453251082,"velocity","sampling w/ coordinates","rel_abundance"
0.8264,0.217194676027955,"velocity","sampling w/ coordinates","rel_abundance"
0.8578,0.215851395537525,"velocity","sampling w/ coordinates","rel_abundance"
0.8892,0.215543081444964,"velocity","sampling w/ coordinates","rel_abundance"
0.9206,0.21561939576727,"velocity","sampling w/ coordinates","rel_abundance"
0.952,0.21401556114304,"velocity","sampling w/ coordinates","rel_abundance"
0.9834,0.227792581825741,"velocity","sampling w/ coordinates","rel_abundance"
1.0148,0.212235396926257,"velocity","sampling w/ coordinates","rel_abundance"
1.0462,0.227205704491266,"velocity","sampling w/ coordinates","rel_abundance"
1.0776,0.247385862397668,"velocity","sampling w/ coordinates","rel_abundance"
1.109,0.24760408923073,"velocity","sampling w/ coordinates","rel_abundance"
1.1404,0.246830648869811,"velocity","sampling w/ coordinates","rel_abundance"
1.1718,0.246041144354321,"velocity","sampling w/ coordinates","rel_abundance"
1.2032,0.246000643136169,"velocity","sampling w/ coordinates","rel_abundance"
1.2346,0.246000643136169,"velocity","sampling w/ coordinates","rel_abundance"
1.266,0.261264500395757,"velocity","sampling w/ coordinates","rel_abundance"
1.2974,0.261264500395757,"velocity","sampling w/ coordinates","rel_abundance"
1.3288,0.257486253559667,"velocity","sampling w/ coordinates","rel_abundance"
1.3602,0.257486253559667,"velocity","sampling w/ coordinates","rel_abundance"
1.3916,0.257421199428521,"velocity","sampling w/ coordinates","rel_abundance"
1.423,0.25745773019433,"velocity","sampling w/ coordinates","rel_abundance"
1.4544,0.246835238944051,"velocity","sampling w/ coordinates","rel_abundance"
1.4858,0.229035194555056,"velocity","sampling w/ coordinates","rel_abundance"
1.5172,0.229035194555056,"velocity","sampling w/ coordinates","rel_abundance"
1.5486,0.229035194555056,"velocity","sampling w/ coordinates","rel_abundance"
1.58,0.214254693676223,"velocity","sampling w/ coordinates","rel_abundance"
