"clog_3_class_int","yhat","predictors","model","index"
0,0.524981240971365,"clog_3_class","sampling w/o coordinates","k_index"
1,0.517322311798731,"clog_3_class","sampling w/o coordinates","k_index"
2,0.487060436520024,"clog_3_class","sampling w/o coordinates","k_index"
