"cat_velocity","yhat","predictors","model","index"
1,0.530247653338589,"cat_velocity","sampling w/ coordinates","k_index"
2,0.531129593484331,"cat_velocity","sampling w/ coordinates","k_index"
3,0.533279884176721,"cat_velocity","sampling w/ coordinates","k_index"
4,0.53199282639435,"cat_velocity","sampling w/ coordinates","k_index"
5,0.530215371766944,"cat_velocity","sampling w/ coordinates","k_index"
