"wd_m","yhat","predictors","model","index"
0.08,0.309600452478561,"wd_m","sampling w/ coordinates","rel_abundance"
0.099,0.326362324568133,"wd_m","sampling w/ coordinates","rel_abundance"
0.118,0.320249671944314,"wd_m","sampling w/ coordinates","rel_abundance"
0.137,0.23979309916548,"wd_m","sampling w/ coordinates","rel_abundance"
0.156,0.212773764906969,"wd_m","sampling w/ coordinates","rel_abundance"
0.175,0.20921713985175,"wd_m","sampling w/ coordinates","rel_abundance"
0.194,0.211866538105554,"wd_m","sampling w/ coordinates","rel_abundance"
0.213,0.225415383559367,"wd_m","sampling w/ coordinates","rel_abundance"
0.232,0.223166199211846,"wd_m","sampling w/ coordinates","rel_abundance"
0.251,0.317254437077618,"wd_m","sampling w/ coordinates","rel_abundance"
0.27,0.24723944529089,"wd_m","sampling w/ coordinates","rel_abundance"
0.289,0.231726813816581,"wd_m","sampling w/ coordinates","rel_abundance"
0.308,0.245566750683523,"wd_m","sampling w/ coordinates","rel_abundance"
0.327,0.174226896848672,"wd_m","sampling w/ coordinates","rel_abundance"
0.346,0.208617099674012,"wd_m","sampling w/ coordinates","rel_abundance"
0.365,0.205386870430731,"wd_m","sampling w/ coordinates","rel_abundance"
0.384,0.196655121438973,"wd_m","sampling w/ coordinates","rel_abundance"
0.403,0.169490698180164,"wd_m","sampling w/ coordinates","rel_abundance"
0.422,0.171260357951353,"wd_m","sampling w/ coordinates","rel_abundance"
0.441,0.16924081788784,"wd_m","sampling w/ coordinates","rel_abundance"
0.46,0.169873518307146,"wd_m","sampling w/ coordinates","rel_abundance"
0.479,0.162486231640691,"wd_m","sampling w/ coordinates","rel_abundance"
0.498,0.168104405321679,"wd_m","sampling w/ coordinates","rel_abundance"
0.517,0.164304958156276,"wd_m","sampling w/ coordinates","rel_abundance"
0.536,0.165170348840076,"wd_m","sampling w/ coordinates","rel_abundance"
0.555,0.161688286923756,"wd_m","sampling w/ coordinates","rel_abundance"
0.574,0.165771804060367,"wd_m","sampling w/ coordinates","rel_abundance"
0.593,0.165427339374825,"wd_m","sampling w/ coordinates","rel_abundance"
0.612,0.159079403202432,"wd_m","sampling w/ coordinates","rel_abundance"
0.631,0.157159532934505,"wd_m","sampling w/ coordinates","rel_abundance"
0.65,0.157008165589542,"wd_m","sampling w/ coordinates","rel_abundance"
0.669,0.148943895211064,"wd_m","sampling w/ coordinates","rel_abundance"
0.688,0.151618079467746,"wd_m","sampling w/ coordinates","rel_abundance"
0.707,0.150823733283754,"wd_m","sampling w/ coordinates","rel_abundance"
0.726,0.157821015155706,"wd_m","sampling w/ coordinates","rel_abundance"
0.745,0.157707627642796,"wd_m","sampling w/ coordinates","rel_abundance"
0.764,0.157653681196583,"wd_m","sampling w/ coordinates","rel_abundance"
0.783,0.158505791185437,"wd_m","sampling w/ coordinates","rel_abundance"
0.802,0.159448259741853,"wd_m","sampling w/ coordinates","rel_abundance"
0.821,0.159938525739967,"wd_m","sampling w/ coordinates","rel_abundance"
0.84,0.160376384547918,"wd_m","sampling w/ coordinates","rel_abundance"
0.859,0.161989233788282,"wd_m","sampling w/ coordinates","rel_abundance"
0.878,0.167390884232494,"wd_m","sampling w/ coordinates","rel_abundance"
0.897,0.165053469594299,"wd_m","sampling w/ coordinates","rel_abundance"
0.916,0.16502151233807,"wd_m","sampling w/ coordinates","rel_abundance"
0.935,0.16502151233807,"wd_m","sampling w/ coordinates","rel_abundance"
0.954,0.16502151233807,"wd_m","sampling w/ coordinates","rel_abundance"
0.973,0.164988161226642,"wd_m","sampling w/ coordinates","rel_abundance"
0.992,0.157313353507898,"wd_m","sampling w/ coordinates","rel_abundance"
1.011,0.157313353507898,"wd_m","sampling w/ coordinates","rel_abundance"
1.03,0.157313353507898,"wd_m","sampling w/ coordinates","rel_abundance"
