"x","yhat","predictors","model","index"
2575575.53,801.924648121199,"x","all predictors w/ coordinates","abundance"
2579649.17396,790.07010378777,"x","all predictors w/ coordinates","abundance"
2583722.81792,771.610684367554,"x","all predictors w/ coordinates","abundance"
2587796.46188,756.182654187651,"x","all predictors w/ coordinates","abundance"
2591870.10584,756.182654187651,"x","all predictors w/ coordinates","abundance"
2595943.7498,756.182654187651,"x","all predictors w/ coordinates","abundance"
2600017.39376,756.182654187651,"x","all predictors w/ coordinates","abundance"
2604091.03772,756.182654187651,"x","all predictors w/ coordinates","abundance"
2608164.68168,756.182654187651,"x","all predictors w/ coordinates","abundance"
2612238.32564,756.182654187651,"x","all predictors w/ coordinates","abundance"
2616311.9696,756.182654187651,"x","all predictors w/ coordinates","abundance"
2620385.61356,756.182654187651,"x","all predictors w/ coordinates","abundance"
2624459.25752,756.182654187651,"x","all predictors w/ coordinates","abundance"
2628532.90148,756.182654187651,"x","all predictors w/ coordinates","abundance"
2632606.54544,756.182654187651,"x","all predictors w/ coordinates","abundance"
2636680.1894,756.182654187651,"x","all predictors w/ coordinates","abundance"
2640753.83336,756.182654187651,"x","all predictors w/ coordinates","abundance"
2644827.47732,756.182654187651,"x","all predictors w/ coordinates","abundance"
2648901.12128,756.182654187651,"x","all predictors w/ coordinates","abundance"
2652974.76524,754.053942802542,"x","all predictors w/ coordinates","abundance"
2657048.4092,751.158809755805,"x","all predictors w/ coordinates","abundance"
2661122.05316,750.697621131466,"x","all predictors w/ coordinates","abundance"
2665195.69712,750.697621131466,"x","all predictors w/ coordinates","abundance"
2669269.34108,750.697621131466,"x","all predictors w/ coordinates","abundance"
2673342.98504,750.697621131466,"x","all predictors w/ coordinates","abundance"
2677416.629,750.422750761096,"x","all predictors w/ coordinates","abundance"
2681490.27296,749.977389738168,"x","all predictors w/ coordinates","abundance"
2685563.91692,749.977389738168,"x","all predictors w/ coordinates","abundance"
2689637.56088,749.977389738168,"x","all predictors w/ coordinates","abundance"
2693711.20484,749.977389738168,"x","all predictors w/ coordinates","abundance"
2697784.8488,749.977389738168,"x","all predictors w/ coordinates","abundance"
2701858.49276,749.977389738168,"x","all predictors w/ coordinates","abundance"
2705932.13672,749.977389738168,"x","all predictors w/ coordinates","abundance"
2710005.78068,749.977389738168,"x","all predictors w/ coordinates","abundance"
2714079.42464,749.977389738168,"x","all predictors w/ coordinates","abundance"
2718153.0686,749.977389738168,"x","all predictors w/ coordinates","abundance"
2722226.71256,749.977389738168,"x","all predictors w/ coordinates","abundance"
2726300.35652,744.697584789421,"x","all predictors w/ coordinates","abundance"
2730374.00048,744.358306050002,"x","all predictors w/ coordinates","abundance"
2734447.64444,746.55373946841,"x","all predictors w/ coordinates","abundance"
2738521.2884,749.767805044925,"x","all predictors w/ coordinates","abundance"
2742594.93236,749.203254096953,"x","all predictors w/ coordinates","abundance"
2746668.57632,748.405857654687,"x","all predictors w/ coordinates","abundance"
2750742.22028,748.405857654687,"x","all predictors w/ coordinates","abundance"
2754815.86424,748.247219427173,"x","all predictors w/ coordinates","abundance"
2758889.5082,747.858740679378,"x","all predictors w/ coordinates","abundance"
2762963.15216,748.081501790489,"x","all predictors w/ coordinates","abundance"
2767036.79612,748.081501790489,"x","all predictors w/ coordinates","abundance"
2771110.44008,748.811644934228,"x","all predictors w/ coordinates","abundance"
2775184.08404,749.446929854863,"x","all predictors w/ coordinates","abundance"
2779257.728,749.183495918943,"x","all predictors w/ coordinates","abundance"
