"turb_during","yhat","predictors","model","index"
0.37,764.286715218866,"turb_during","all predictors w/ coordinates","abundance"
7.58352941176471,728.903675662423,"turb_during","all predictors w/ coordinates","abundance"
14.7970588235294,728.903675662423,"turb_during","all predictors w/ coordinates","abundance"
22.0105882352941,728.903675662423,"turb_during","all predictors w/ coordinates","abundance"
29.2241176470588,728.903675662423,"turb_during","all predictors w/ coordinates","abundance"
36.4376470588235,728.903675662423,"turb_during","all predictors w/ coordinates","abundance"
43.6511764705882,728.903675662423,"turb_during","all predictors w/ coordinates","abundance"
50.8647058823529,728.903675662423,"turb_during","all predictors w/ coordinates","abundance"
58.0782352941176,728.903675662423,"turb_during","all predictors w/ coordinates","abundance"
65.2917647058824,728.903675662423,"turb_during","all predictors w/ coordinates","abundance"
72.5052941176471,728.903675662423,"turb_during","all predictors w/ coordinates","abundance"
79.7188235294118,728.903675662423,"turb_during","all predictors w/ coordinates","abundance"
86.9323529411765,728.903675662423,"turb_during","all predictors w/ coordinates","abundance"
94.1458823529412,728.903675662423,"turb_during","all predictors w/ coordinates","abundance"
101.359411764706,728.903675662423,"turb_during","all predictors w/ coordinates","abundance"
108.572941176471,728.903675662423,"turb_during","all predictors w/ coordinates","abundance"
115.786470588235,728.903675662423,"turb_during","all predictors w/ coordinates","abundance"
123,728.903675662423,"turb_during","all predictors w/ coordinates","abundance"
