"temp_during","yhat","predictors","model","index"
4.4,2.51587685138203,"temp_during","all predictors w/ coordinates","shannon_index"
4.73846153846154,2.52586879046257,"temp_during","all predictors w/ coordinates","shannon_index"
5.07692307692308,2.52719415097375,"temp_during","all predictors w/ coordinates","shannon_index"
5.41538461538462,2.50251910979328,"temp_during","all predictors w/ coordinates","shannon_index"
5.75384615384615,2.50736614961993,"temp_during","all predictors w/ coordinates","shannon_index"
6.09230769230769,2.50882013502646,"temp_during","all predictors w/ coordinates","shannon_index"
6.43076923076923,2.50973118566683,"temp_during","all predictors w/ coordinates","shannon_index"
6.76923076923077,2.50970674555875,"temp_during","all predictors w/ coordinates","shannon_index"
7.10769230769231,2.51041675388376,"temp_during","all predictors w/ coordinates","shannon_index"
7.44615384615385,2.51007340152867,"temp_during","all predictors w/ coordinates","shannon_index"
7.78461538461539,2.5096441040321,"temp_during","all predictors w/ coordinates","shannon_index"
8.12307692307692,2.508580237541,"temp_during","all predictors w/ coordinates","shannon_index"
8.46153846153846,2.50648874178765,"temp_during","all predictors w/ coordinates","shannon_index"
8.8,2.48352395807235,"temp_during","all predictors w/ coordinates","shannon_index"
