"ox_during","yhat","predictors","model","index"
8.73,741.3705855732,"ox_during","all predictors w/ coordinates","abundance"
9.00941176470588,741.3705855732,"ox_during","all predictors w/ coordinates","abundance"
9.28882352941176,741.3705855732,"ox_during","all predictors w/ coordinates","abundance"
9.56823529411765,741.3705855732,"ox_during","all predictors w/ coordinates","abundance"
9.84764705882353,739.982002130934,"ox_during","all predictors w/ coordinates","abundance"
10.1270588235294,740.13406603452,"ox_during","all predictors w/ coordinates","abundance"
10.4064705882353,739.692851219705,"ox_during","all predictors w/ coordinates","abundance"
10.6858823529412,741.19231513064,"ox_during","all predictors w/ coordinates","abundance"
10.9652941176471,745.956718424296,"ox_during","all predictors w/ coordinates","abundance"
11.2447058823529,746.573665669462,"ox_during","all predictors w/ coordinates","abundance"
11.5241176470588,743.20013198626,"ox_during","all predictors w/ coordinates","abundance"
11.8035294117647,742.308458940993,"ox_during","all predictors w/ coordinates","abundance"
12.0829411764706,749.039397599656,"ox_during","all predictors w/ coordinates","abundance"
12.3623529411765,753.910982161211,"ox_during","all predictors w/ coordinates","abundance"
12.6417647058824,755.570527707948,"ox_during","all predictors w/ coordinates","abundance"
12.9211764705882,762.206279232367,"ox_during","all predictors w/ coordinates","abundance"
13.2005882352941,774.903441863049,"ox_during","all predictors w/ coordinates","abundance"
13.48,798.785727864949,"ox_during","all predictors w/ coordinates","abundance"
