"wd_m","yhat","predictors","model","index"
0.08,2.38819824093683,"wd_m","sampling w/o coordinates","shannon_index"
0.099,2.38738348064404,"wd_m","sampling w/o coordinates","shannon_index"
0.118,2.4524641469175,"wd_m","sampling w/o coordinates","shannon_index"
0.137,2.50640461658654,"wd_m","sampling w/o coordinates","shannon_index"
0.156,2.66266545650644,"wd_m","sampling w/o coordinates","shannon_index"
0.175,2.66348756655403,"wd_m","sampling w/o coordinates","shannon_index"
0.194,2.67790103919696,"wd_m","sampling w/o coordinates","shannon_index"
0.213,2.62191920236185,"wd_m","sampling w/o coordinates","shannon_index"
0.232,2.59328380654008,"wd_m","sampling w/o coordinates","shannon_index"
0.251,2.62109784997892,"wd_m","sampling w/o coordinates","shannon_index"
0.27,2.63274089225392,"wd_m","sampling w/o coordinates","shannon_index"
0.289,2.6403373244178,"wd_m","sampling w/o coordinates","shannon_index"
0.308,2.69582918772231,"wd_m","sampling w/o coordinates","shannon_index"
0.327,2.69979865341515,"wd_m","sampling w/o coordinates","shannon_index"
0.346,2.7275349739669,"wd_m","sampling w/o coordinates","shannon_index"
0.365,2.7254076435946,"wd_m","sampling w/o coordinates","shannon_index"
0.384,2.7325609539622,"wd_m","sampling w/o coordinates","shannon_index"
0.403,2.7218150648514,"wd_m","sampling w/o coordinates","shannon_index"
0.422,2.73834381670948,"wd_m","sampling w/o coordinates","shannon_index"
0.441,2.74845126546595,"wd_m","sampling w/o coordinates","shannon_index"
0.46,2.73358200841408,"wd_m","sampling w/o coordinates","shannon_index"
0.479,2.7279595559112,"wd_m","sampling w/o coordinates","shannon_index"
0.498,2.74458142521157,"wd_m","sampling w/o coordinates","shannon_index"
0.517,2.70095385994384,"wd_m","sampling w/o coordinates","shannon_index"
0.536,2.6992212690521,"wd_m","sampling w/o coordinates","shannon_index"
0.555,2.67281615307582,"wd_m","sampling w/o coordinates","shannon_index"
0.574,2.67468876089307,"wd_m","sampling w/o coordinates","shannon_index"
0.593,2.689451943975,"wd_m","sampling w/o coordinates","shannon_index"
0.612,2.71838350734417,"wd_m","sampling w/o coordinates","shannon_index"
0.631,2.72513025588747,"wd_m","sampling w/o coordinates","shannon_index"
0.65,2.69785020662391,"wd_m","sampling w/o coordinates","shannon_index"
0.669,2.69707524657681,"wd_m","sampling w/o coordinates","shannon_index"
0.688,2.7854507057995,"wd_m","sampling w/o coordinates","shannon_index"
0.707,2.79253319812858,"wd_m","sampling w/o coordinates","shannon_index"
0.726,2.80133038996786,"wd_m","sampling w/o coordinates","shannon_index"
0.745,2.80215463733328,"wd_m","sampling w/o coordinates","shannon_index"
0.764,2.79772835883541,"wd_m","sampling w/o coordinates","shannon_index"
0.783,2.79718455456305,"wd_m","sampling w/o coordinates","shannon_index"
0.802,2.79626318941946,"wd_m","sampling w/o coordinates","shannon_index"
0.821,2.79243186073027,"wd_m","sampling w/o coordinates","shannon_index"
0.84,2.73673920894878,"wd_m","sampling w/o coordinates","shannon_index"
0.859,2.73673920894878,"wd_m","sampling w/o coordinates","shannon_index"
0.878,2.71685815591743,"wd_m","sampling w/o coordinates","shannon_index"
0.897,2.7169437572576,"wd_m","sampling w/o coordinates","shannon_index"
0.916,2.62378842200058,"wd_m","sampling w/o coordinates","shannon_index"
0.935,2.62378842200058,"wd_m","sampling w/o coordinates","shannon_index"
0.954,2.62378842200058,"wd_m","sampling w/o coordinates","shannon_index"
0.973,2.62378842200058,"wd_m","sampling w/o coordinates","shannon_index"
0.992,2.62731929123402,"wd_m","sampling w/o coordinates","shannon_index"
1.011,2.62731929123402,"wd_m","sampling w/o coordinates","shannon_index"
1.03,2.62731929123402,"wd_m","sampling w/o coordinates","shannon_index"
