"clog_3_class_int","yhat","predictors","model","index"
0,0.192985765410682,"clog_3_class","sampling w/ coordinates","rel_abundance"
1,0.194306724455803,"clog_3_class","sampling w/ coordinates","rel_abundance"
2,0.192339491049535,"clog_3_class","sampling w/ coordinates","rel_abundance"
