"clog_6_class_int","yhat","predictors","model","index"
0,0.53222842329224,"clog_6_class","all predictors w/ coordinates","k_index"
1,0.53219487194555,"clog_6_class","all predictors w/ coordinates","k_index"
2,0.531362737696929,"clog_6_class","all predictors w/ coordinates","k_index"
3,0.530614739355556,"clog_6_class","all predictors w/ coordinates","k_index"
4,0.530207925335265,"clog_6_class","all predictors w/ coordinates","k_index"
5,0.524054510454979,"clog_6_class","all predictors w/ coordinates","k_index"
6,0.522768115896068,"clog_6_class","all predictors w/ coordinates","k_index"
