"cat_velocity","yhat","predictors","model","index"
1,0.195506777780156,"cat_velocity","sampling w/o coordinates","rel_abundance"
2,0.193627032400086,"cat_velocity","sampling w/o coordinates","rel_abundance"
3,0.192079120626193,"cat_velocity","sampling w/o coordinates","rel_abundance"
4,0.191845375323097,"cat_velocity","sampling w/o coordinates","rel_abundance"
5,0.193141745811677,"cat_velocity","sampling w/o coordinates","rel_abundance"
