"temp_before","yhat","predictors","model","index"
4,0.531473484551786,"temp_before","all predictors w/o coordinates","k_index"
4.29411764705882,0.531444791528042,"temp_before","all predictors w/o coordinates","k_index"
4.58823529411765,0.533005579130927,"temp_before","all predictors w/o coordinates","k_index"
4.88235294117647,0.533609307291337,"temp_before","all predictors w/o coordinates","k_index"
5.17647058823529,0.532370289234046,"temp_before","all predictors w/o coordinates","k_index"
5.47058823529412,0.530814783652102,"temp_before","all predictors w/o coordinates","k_index"
5.76470588235294,0.531883180131028,"temp_before","all predictors w/o coordinates","k_index"
6.05882352941176,0.531508263206365,"temp_before","all predictors w/o coordinates","k_index"
6.35294117647059,0.531661448625829,"temp_before","all predictors w/o coordinates","k_index"
6.64705882352941,0.532339207494905,"temp_before","all predictors w/o coordinates","k_index"
6.94117647058824,0.532769614395908,"temp_before","all predictors w/o coordinates","k_index"
7.23529411764706,0.532700053806568,"temp_before","all predictors w/o coordinates","k_index"
7.52941176470588,0.531023808551623,"temp_before","all predictors w/o coordinates","k_index"
7.82352941176471,0.531093425827564,"temp_before","all predictors w/o coordinates","k_index"
8.11764705882353,0.529270603889646,"temp_before","all predictors w/o coordinates","k_index"
8.41176470588235,0.528744716791725,"temp_before","all predictors w/o coordinates","k_index"
8.70588235294118,0.524844634865665,"temp_before","all predictors w/o coordinates","k_index"
9,0.524844634865665,"temp_before","all predictors w/o coordinates","k_index"
