"stream_power","yhat","predictors","model","index"
4.73974102944019e-05,724.38216578874,"stream_power","velocity w/ coordinates","abundance"
4.82047748394485,748.889695395594,"stream_power","velocity w/ coordinates","abundance"
9.6409075704794,751.773140447727,"stream_power","velocity w/ coordinates","abundance"
14.461337657014,749.668905029564,"stream_power","velocity w/ coordinates","abundance"
19.2817677435485,747.311427945136,"stream_power","velocity w/ coordinates","abundance"
24.1021978300831,743.660950791469,"stream_power","velocity w/ coordinates","abundance"
28.9226279166176,743.522761452025,"stream_power","velocity w/ coordinates","abundance"
33.7430580031522,737.407581932303,"stream_power","velocity w/ coordinates","abundance"
38.5634880896867,738.725597391094,"stream_power","velocity w/ coordinates","abundance"
43.3839181762213,735.688753469267,"stream_power","velocity w/ coordinates","abundance"
48.2043482627558,735.688765410928,"stream_power","velocity w/ coordinates","abundance"
53.0247783492904,735.689942410891,"stream_power","velocity w/ coordinates","abundance"
57.8452084358249,735.696530453537,"stream_power","velocity w/ coordinates","abundance"
62.6656385223595,737.604921633783,"stream_power","velocity w/ coordinates","abundance"
67.486068608894,794.264624402143,"stream_power","velocity w/ coordinates","abundance"
72.3064986954286,805.318056894385,"stream_power","velocity w/ coordinates","abundance"
77.1269287819632,805.315880568131,"stream_power","velocity w/ coordinates","abundance"
81.9473588684977,805.315880568131,"stream_power","velocity w/ coordinates","abundance"
86.7677889550323,805.315880568131,"stream_power","velocity w/ coordinates","abundance"
91.5882190415668,805.315880568131,"stream_power","velocity w/ coordinates","abundance"
96.4086491281014,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
101.229079214636,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
106.04950930117,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
110.869939387705,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
115.69036947424,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
120.510799560774,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
125.331229647309,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
130.151659733843,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
134.972089820378,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
139.792519906912,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
144.612949993447,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
149.433380079981,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
154.253810166516,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
159.074240253051,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
163.894670339585,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
168.71510042612,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
173.535530512654,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
178.355960599189,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
183.176390685723,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
187.996820772258,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
192.817250858792,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
197.637680945327,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
202.458111031862,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
207.278541118396,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
212.098971204931,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
216.919401291465,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
221.739831378,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
226.560261464534,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
231.380691551069,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
236.201121637603,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
241.021551724138,804.192030685535,"stream_power","velocity w/ coordinates","abundance"
