"conduct_before","yhat","predictors","model","index"
28.8,0.532122105323587,"conduct_before","all predictors w/ coordinates","k_index"
61.2235294117647,0.532122105323587,"conduct_before","all predictors w/ coordinates","k_index"
93.6470588235294,0.532122105323587,"conduct_before","all predictors w/ coordinates","k_index"
126.070588235294,0.532122105323587,"conduct_before","all predictors w/ coordinates","k_index"
158.494117647059,0.531292262237445,"conduct_before","all predictors w/ coordinates","k_index"
190.917647058824,0.531231040636923,"conduct_before","all predictors w/ coordinates","k_index"
223.341176470588,0.531231040636923,"conduct_before","all predictors w/ coordinates","k_index"
255.764705882353,0.53122859679216,"conduct_before","all predictors w/ coordinates","k_index"
288.188235294118,0.531607104363945,"conduct_before","all predictors w/ coordinates","k_index"
320.611764705882,0.528246667043129,"conduct_before","all predictors w/ coordinates","k_index"
353.035294117647,0.530376330080195,"conduct_before","all predictors w/ coordinates","k_index"
385.458823529412,0.530746339864751,"conduct_before","all predictors w/ coordinates","k_index"
417.882352941177,0.531769447883162,"conduct_before","all predictors w/ coordinates","k_index"
450.305882352941,0.531852735974455,"conduct_before","all predictors w/ coordinates","k_index"
482.729411764706,0.528831170054553,"conduct_before","all predictors w/ coordinates","k_index"
515.152941176471,0.52883291564216,"conduct_before","all predictors w/ coordinates","k_index"
547.576470588235,0.52814241254383,"conduct_before","all predictors w/ coordinates","k_index"
580,0.52814241254383,"conduct_before","all predictors w/ coordinates","k_index"
