"clog_3_class_int","yhat","predictors","model","index"
0,0.532125202255095,"clog_3_class","all predictors w/o coordinates","k_index"
1,0.529877349817099,"clog_3_class","all predictors w/o coordinates","k_index"
2,0.523235224299339,"clog_3_class","all predictors w/o coordinates","k_index"
