"cat_velocity","yhat","predictors","model","index"
1,0.215919667246958,"cat_velocity","sampling w/ coordinates","rel_abundance"
2,0.215919667246958,"cat_velocity","sampling w/ coordinates","rel_abundance"
3,0.199237000643094,"cat_velocity","sampling w/ coordinates","rel_abundance"
4,0.196568702814518,"cat_velocity","sampling w/ coordinates","rel_abundance"
5,0.188666761477078,"cat_velocity","sampling w/ coordinates","rel_abundance"
