"velocity","yhat","predictors","model","index"
0.01,0.211525883883319,"velocity","sampling w/o coordinates","rel_abundance"
0.0478,0.196077626307181,"velocity","sampling w/o coordinates","rel_abundance"
0.0856,0.195818546633618,"velocity","sampling w/o coordinates","rel_abundance"
0.1234,0.200122042648504,"velocity","sampling w/o coordinates","rel_abundance"
0.1612,0.192377536085777,"velocity","sampling w/o coordinates","rel_abundance"
0.199,0.192197377465083,"velocity","sampling w/o coordinates","rel_abundance"
0.2368,0.192775124361681,"velocity","sampling w/o coordinates","rel_abundance"
0.2746,0.193670205234281,"velocity","sampling w/o coordinates","rel_abundance"
0.3124,0.199872427517329,"velocity","sampling w/o coordinates","rel_abundance"
0.3502,0.191763057094459,"velocity","sampling w/o coordinates","rel_abundance"
0.388,0.188910577708192,"velocity","sampling w/o coordinates","rel_abundance"
0.4258,0.19058249700617,"velocity","sampling w/o coordinates","rel_abundance"
0.4636,0.194848070321621,"velocity","sampling w/o coordinates","rel_abundance"
0.5014,0.192813866869563,"velocity","sampling w/o coordinates","rel_abundance"
0.5392,0.190162417679326,"velocity","sampling w/o coordinates","rel_abundance"
0.577,0.187407969834572,"velocity","sampling w/o coordinates","rel_abundance"
0.6148,0.184321575046971,"velocity","sampling w/o coordinates","rel_abundance"
0.6526,0.1821993801534,"velocity","sampling w/o coordinates","rel_abundance"
0.6904,0.177113288523289,"velocity","sampling w/o coordinates","rel_abundance"
0.7282,0.177273521528404,"velocity","sampling w/o coordinates","rel_abundance"
0.766,0.178376122663088,"velocity","sampling w/o coordinates","rel_abundance"
0.8038,0.182829756659598,"velocity","sampling w/o coordinates","rel_abundance"
0.8416,0.182892381233718,"velocity","sampling w/o coordinates","rel_abundance"
0.8794,0.182580849457255,"velocity","sampling w/o coordinates","rel_abundance"
0.9172,0.182634470064351,"velocity","sampling w/o coordinates","rel_abundance"
0.955,0.183280596020993,"velocity","sampling w/o coordinates","rel_abundance"
0.9928,0.182306759926809,"velocity","sampling w/o coordinates","rel_abundance"
1.0306,0.181893139468777,"velocity","sampling w/o coordinates","rel_abundance"
1.0684,0.183535556016401,"velocity","sampling w/o coordinates","rel_abundance"
1.1062,0.181909076915333,"velocity","sampling w/o coordinates","rel_abundance"
1.144,0.181322380833579,"velocity","sampling w/o coordinates","rel_abundance"
1.1818,0.180858744294485,"velocity","sampling w/o coordinates","rel_abundance"
1.2196,0.181366379248619,"velocity","sampling w/o coordinates","rel_abundance"
1.2574,0.179541509576647,"velocity","sampling w/o coordinates","rel_abundance"
1.2952,0.180024322955517,"velocity","sampling w/o coordinates","rel_abundance"
1.333,0.180229497269187,"velocity","sampling w/o coordinates","rel_abundance"
1.3708,0.180153273743638,"velocity","sampling w/o coordinates","rel_abundance"
1.4086,0.180145219545739,"velocity","sampling w/o coordinates","rel_abundance"
1.4464,0.180079783054932,"velocity","sampling w/o coordinates","rel_abundance"
1.4842,0.180273798182099,"velocity","sampling w/o coordinates","rel_abundance"
1.522,0.180273798182099,"velocity","sampling w/o coordinates","rel_abundance"
1.5598,0.180231903993899,"velocity","sampling w/o coordinates","rel_abundance"
1.5976,0.18015284483567,"velocity","sampling w/o coordinates","rel_abundance"
1.6354,0.180973040779928,"velocity","sampling w/o coordinates","rel_abundance"
1.6732,0.180973040779928,"velocity","sampling w/o coordinates","rel_abundance"
1.711,0.180973040779928,"velocity","sampling w/o coordinates","rel_abundance"
1.7488,0.180941200499456,"velocity","sampling w/o coordinates","rel_abundance"
1.7866,0.180639670446383,"velocity","sampling w/o coordinates","rel_abundance"
1.8244,0.180639670446383,"velocity","sampling w/o coordinates","rel_abundance"
1.8622,0.180639670446383,"velocity","sampling w/o coordinates","rel_abundance"
1.9,0.180639670446383,"velocity","sampling w/o coordinates","rel_abundance"
