"wd_m","yhat","predictors","model","index"
0.08,2.50831512465229,"wd_m","all predictors w/ coordinates","shannon_index"
0.099,2.5080440120036,"wd_m","all predictors w/ coordinates","shannon_index"
0.118,2.50974391088203,"wd_m","all predictors w/ coordinates","shannon_index"
0.137,2.51359889473246,"wd_m","all predictors w/ coordinates","shannon_index"
0.156,2.51487056639283,"wd_m","all predictors w/ coordinates","shannon_index"
0.175,2.51529565833123,"wd_m","all predictors w/ coordinates","shannon_index"
0.194,2.51517580683103,"wd_m","all predictors w/ coordinates","shannon_index"
0.213,2.51534448858119,"wd_m","all predictors w/ coordinates","shannon_index"
0.232,2.51413994213823,"wd_m","all predictors w/ coordinates","shannon_index"
0.251,2.51170190018616,"wd_m","all predictors w/ coordinates","shannon_index"
0.27,2.51069747416223,"wd_m","all predictors w/ coordinates","shannon_index"
0.289,2.50941257968784,"wd_m","all predictors w/ coordinates","shannon_index"
0.308,2.50935092960798,"wd_m","all predictors w/ coordinates","shannon_index"
0.327,2.51060852302764,"wd_m","all predictors w/ coordinates","shannon_index"
0.346,2.50985934301658,"wd_m","all predictors w/ coordinates","shannon_index"
0.365,2.51036743536352,"wd_m","all predictors w/ coordinates","shannon_index"
0.384,2.50969139749882,"wd_m","all predictors w/ coordinates","shannon_index"
0.403,2.51017767662642,"wd_m","all predictors w/ coordinates","shannon_index"
0.422,2.50839873604633,"wd_m","all predictors w/ coordinates","shannon_index"
0.441,2.50502373944112,"wd_m","all predictors w/ coordinates","shannon_index"
0.46,2.50284687748352,"wd_m","all predictors w/ coordinates","shannon_index"
0.479,2.50219062959452,"wd_m","all predictors w/ coordinates","shannon_index"
0.498,2.50115811937582,"wd_m","all predictors w/ coordinates","shannon_index"
0.517,2.49902243604569,"wd_m","all predictors w/ coordinates","shannon_index"
0.536,2.49961627531464,"wd_m","all predictors w/ coordinates","shannon_index"
0.555,2.49700492143486,"wd_m","all predictors w/ coordinates","shannon_index"
0.574,2.49534193078177,"wd_m","all predictors w/ coordinates","shannon_index"
0.593,2.49501873539022,"wd_m","all predictors w/ coordinates","shannon_index"
0.612,2.49473375922384,"wd_m","all predictors w/ coordinates","shannon_index"
0.631,2.49605529623272,"wd_m","all predictors w/ coordinates","shannon_index"
0.65,2.49534935531376,"wd_m","all predictors w/ coordinates","shannon_index"
0.669,2.49565013850249,"wd_m","all predictors w/ coordinates","shannon_index"
0.688,2.49710638610143,"wd_m","all predictors w/ coordinates","shannon_index"
0.707,2.49668713011022,"wd_m","all predictors w/ coordinates","shannon_index"
0.726,2.49574033045908,"wd_m","all predictors w/ coordinates","shannon_index"
0.745,2.49574033045908,"wd_m","all predictors w/ coordinates","shannon_index"
0.764,2.49574033045908,"wd_m","all predictors w/ coordinates","shannon_index"
0.783,2.49514173718252,"wd_m","all predictors w/ coordinates","shannon_index"
0.802,2.49514173718252,"wd_m","all predictors w/ coordinates","shannon_index"
0.821,2.494716482515,"wd_m","all predictors w/ coordinates","shannon_index"
0.84,2.4934825417489,"wd_m","all predictors w/ coordinates","shannon_index"
0.859,2.4934825417489,"wd_m","all predictors w/ coordinates","shannon_index"
0.878,2.4934825417489,"wd_m","all predictors w/ coordinates","shannon_index"
0.897,2.4934825417489,"wd_m","all predictors w/ coordinates","shannon_index"
0.916,2.4931340634861,"wd_m","all predictors w/ coordinates","shannon_index"
0.935,2.4931340634861,"wd_m","all predictors w/ coordinates","shannon_index"
0.954,2.4931340634861,"wd_m","all predictors w/ coordinates","shannon_index"
0.973,2.4931340634861,"wd_m","all predictors w/ coordinates","shannon_index"
0.992,2.49354894733285,"wd_m","all predictors w/ coordinates","shannon_index"
1.011,2.49354894733285,"wd_m","all predictors w/ coordinates","shannon_index"
1.03,2.49354894733285,"wd_m","all predictors w/ coordinates","shannon_index"
