"clog_3_class_int","yhat","predictors","model","index"
0,441.874417374099,"clog_3_class","sampling w/o coordinates","abundance"
1,336.741042019664,"clog_3_class","sampling w/o coordinates","abundance"
2,288.267523654993,"clog_3_class","sampling w/o coordinates","abundance"
