"z","yhat","predictors","model","index"
229.672,0.188671391828335,"z","all predictors w/ coordinates","rel_abundance"
253.0755,0.193798760144711,"z","all predictors w/ coordinates","rel_abundance"
276.479,0.194650680459691,"z","all predictors w/ coordinates","rel_abundance"
299.8825,0.195363895834136,"z","all predictors w/ coordinates","rel_abundance"
323.286,0.195363895834136,"z","all predictors w/ coordinates","rel_abundance"
346.6895,0.195363895834136,"z","all predictors w/ coordinates","rel_abundance"
370.093,0.195872205258531,"z","all predictors w/ coordinates","rel_abundance"
393.4965,0.196158494977715,"z","all predictors w/ coordinates","rel_abundance"
416.9,0.196150673403447,"z","all predictors w/ coordinates","rel_abundance"
440.3035,0.196150673403447,"z","all predictors w/ coordinates","rel_abundance"
463.707,0.196361802999699,"z","all predictors w/ coordinates","rel_abundance"
487.1105,0.198377560012202,"z","all predictors w/ coordinates","rel_abundance"
510.514,0.198973487046428,"z","all predictors w/ coordinates","rel_abundance"
533.9175,0.199138429832392,"z","all predictors w/ coordinates","rel_abundance"
557.321,0.198560759294417,"z","all predictors w/ coordinates","rel_abundance"
580.7245,0.197457812859656,"z","all predictors w/ coordinates","rel_abundance"
604.128,0.19565550372078,"z","all predictors w/ coordinates","rel_abundance"
627.5315,0.195632024293312,"z","all predictors w/ coordinates","rel_abundance"
650.935,0.195632024293312,"z","all predictors w/ coordinates","rel_abundance"
674.3385,0.195672381696501,"z","all predictors w/ coordinates","rel_abundance"
697.742,0.195958393568887,"z","all predictors w/ coordinates","rel_abundance"
721.1455,0.196013178899845,"z","all predictors w/ coordinates","rel_abundance"
744.549,0.196098115001904,"z","all predictors w/ coordinates","rel_abundance"
767.9525,0.196098115001904,"z","all predictors w/ coordinates","rel_abundance"
791.356,0.197453007608831,"z","all predictors w/ coordinates","rel_abundance"
814.7595,0.196118471350448,"z","all predictors w/ coordinates","rel_abundance"
838.163,0.195991449067054,"z","all predictors w/ coordinates","rel_abundance"
861.5665,0.195827284296079,"z","all predictors w/ coordinates","rel_abundance"
884.97,0.195800517393612,"z","all predictors w/ coordinates","rel_abundance"
908.3735,0.195800517393612,"z","all predictors w/ coordinates","rel_abundance"
931.777,0.19572095217753,"z","all predictors w/ coordinates","rel_abundance"
955.1805,0.19572095217753,"z","all predictors w/ coordinates","rel_abundance"
978.584,0.195614700225423,"z","all predictors w/ coordinates","rel_abundance"
1001.9875,0.19559655510612,"z","all predictors w/ coordinates","rel_abundance"
1025.391,0.19559655510612,"z","all predictors w/ coordinates","rel_abundance"
1048.7945,0.19559655510612,"z","all predictors w/ coordinates","rel_abundance"
1072.198,0.19559655510612,"z","all predictors w/ coordinates","rel_abundance"
1095.6015,0.19559655510612,"z","all predictors w/ coordinates","rel_abundance"
1119.005,0.19559655510612,"z","all predictors w/ coordinates","rel_abundance"
1142.4085,0.19559655510612,"z","all predictors w/ coordinates","rel_abundance"
1165.812,0.195625858864902,"z","all predictors w/ coordinates","rel_abundance"
1189.2155,0.195625858864902,"z","all predictors w/ coordinates","rel_abundance"
1212.619,0.195625858864902,"z","all predictors w/ coordinates","rel_abundance"
1236.0225,0.195625858864902,"z","all predictors w/ coordinates","rel_abundance"
1259.426,0.195625858864902,"z","all predictors w/ coordinates","rel_abundance"
1282.8295,0.195625858864902,"z","all predictors w/ coordinates","rel_abundance"
1306.233,0.195625858864902,"z","all predictors w/ coordinates","rel_abundance"
1329.6365,0.195625858864902,"z","all predictors w/ coordinates","rel_abundance"
1353.04,0.195625858864902,"z","all predictors w/ coordinates","rel_abundance"
1376.4435,0.195625858864902,"z","all predictors w/ coordinates","rel_abundance"
1399.847,0.195826843250933,"z","all predictors w/ coordinates","rel_abundance"
