"clog_6_class_int","yhat","predictors","model","index"
0,0.213469881241806,"clog_6_class","sampling w/ coordinates","rel_abundance"
1,0.197842239959159,"clog_6_class","sampling w/ coordinates","rel_abundance"
2,0.191639870619357,"clog_6_class","sampling w/ coordinates","rel_abundance"
3,0.183892895657939,"clog_6_class","sampling w/ coordinates","rel_abundance"
4,0.168025735234502,"clog_6_class","sampling w/ coordinates","rel_abundance"
5,0.159742879563702,"clog_6_class","sampling w/ coordinates","rel_abundance"
6,0.159966018359527,"clog_6_class","sampling w/ coordinates","rel_abundance"
