"pH_before","yhat","predictors","model","index"
6.72,0.529826068342805,"pH_before","all predictors w/ coordinates","k_index"
6.87142857142857,0.529826068342805,"pH_before","all predictors w/ coordinates","k_index"
7.02285714285714,0.529826068342805,"pH_before","all predictors w/ coordinates","k_index"
7.17428571428571,0.52951950514958,"pH_before","all predictors w/ coordinates","k_index"
7.32571428571429,0.529228207206524,"pH_before","all predictors w/ coordinates","k_index"
7.47714285714286,0.529113563550452,"pH_before","all predictors w/ coordinates","k_index"
7.62857142857143,0.529141594713748,"pH_before","all predictors w/ coordinates","k_index"
7.78,0.529114784365248,"pH_before","all predictors w/ coordinates","k_index"
7.93142857142857,0.529227594359961,"pH_before","all predictors w/ coordinates","k_index"
8.08285714285714,0.52908352790818,"pH_before","all predictors w/ coordinates","k_index"
8.23428571428571,0.53048364034062,"pH_before","all predictors w/ coordinates","k_index"
8.38571428571429,0.530366489029662,"pH_before","all predictors w/ coordinates","k_index"
8.53714285714286,0.532712762353087,"pH_before","all predictors w/ coordinates","k_index"
8.68857142857143,0.533682926330813,"pH_before","all predictors w/ coordinates","k_index"
8.84,0.526492924585475,"pH_before","all predictors w/ coordinates","k_index"
