"z","yhat","predictors","model","index"
229.672,742.07364990503,"z","all predictors w/ coordinates","abundance"
253.0755,755.439860798551,"z","all predictors w/ coordinates","abundance"
276.479,756.729876215952,"z","all predictors w/ coordinates","abundance"
299.8825,758.564693410717,"z","all predictors w/ coordinates","abundance"
323.286,758.564693410717,"z","all predictors w/ coordinates","abundance"
346.6895,758.705664475532,"z","all predictors w/ coordinates","abundance"
370.093,759.257663858248,"z","all predictors w/ coordinates","abundance"
393.4965,759.567351358248,"z","all predictors w/ coordinates","abundance"
416.9,759.567351358248,"z","all predictors w/ coordinates","abundance"
440.3035,759.431208501106,"z","all predictors w/ coordinates","abundance"
463.707,760.721665516631,"z","all predictors w/ coordinates","abundance"
487.1105,765.982399447875,"z","all predictors w/ coordinates","abundance"
510.514,766.0255748447,"z","all predictors w/ coordinates","abundance"
533.9175,767.073068598092,"z","all predictors w/ coordinates","abundance"
557.321,765.199403518727,"z","all predictors w/ coordinates","abundance"
580.7245,762.371355463912,"z","all predictors w/ coordinates","abundance"
604.128,756.765726895315,"z","all predictors w/ coordinates","abundance"
627.5315,756.613609225562,"z","all predictors w/ coordinates","abundance"
650.935,756.613609225562,"z","all predictors w/ coordinates","abundance"
674.3385,756.613609225562,"z","all predictors w/ coordinates","abundance"
697.742,757.499426638113,"z","all predictors w/ coordinates","abundance"
721.1455,757.499426638113,"z","all predictors w/ coordinates","abundance"
744.549,757.744397537584,"z","all predictors w/ coordinates","abundance"
767.9525,757.744397537584,"z","all predictors w/ coordinates","abundance"
791.356,765.39322562422,"z","all predictors w/ coordinates","abundance"
814.7595,762.031665958217,"z","all predictors w/ coordinates","abundance"
838.163,762.543744910909,"z","all predictors w/ coordinates","abundance"
861.5665,762.543744910909,"z","all predictors w/ coordinates","abundance"
884.97,762.507983006147,"z","all predictors w/ coordinates","abundance"
908.3735,762.507983006147,"z","all predictors w/ coordinates","abundance"
931.777,762.230038561702,"z","all predictors w/ coordinates","abundance"
955.1805,762.230038561702,"z","all predictors w/ coordinates","abundance"
978.584,760.582996327188,"z","all predictors w/ coordinates","abundance"
1001.9875,760.21990307322,"z","all predictors w/ coordinates","abundance"
1025.391,760.321264184331,"z","all predictors w/ coordinates","abundance"
1048.7945,760.321264184331,"z","all predictors w/ coordinates","abundance"
1072.198,760.321264184331,"z","all predictors w/ coordinates","abundance"
1095.6015,760.321264184331,"z","all predictors w/ coordinates","abundance"
1119.005,760.405638258405,"z","all predictors w/ coordinates","abundance"
1142.4085,760.405638258405,"z","all predictors w/ coordinates","abundance"
1165.812,760.75237912068,"z","all predictors w/ coordinates","abundance"
1189.2155,760.75237912068,"z","all predictors w/ coordinates","abundance"
1212.619,760.75237912068,"z","all predictors w/ coordinates","abundance"
1236.0225,760.75237912068,"z","all predictors w/ coordinates","abundance"
1259.426,760.75237912068,"z","all predictors w/ coordinates","abundance"
1282.8295,761.18352827893,"z","all predictors w/ coordinates","abundance"
1306.233,761.18352827893,"z","all predictors w/ coordinates","abundance"
1329.6365,761.18352827893,"z","all predictors w/ coordinates","abundance"
1353.04,761.18352827893,"z","all predictors w/ coordinates","abundance"
1376.4435,761.18352827893,"z","all predictors w/ coordinates","abundance"
1399.847,762.085993574745,"z","all predictors w/ coordinates","abundance"
