"z","yhat","predictors","model","index"
229.672,0.526942262412474,"z","all predictors w/o coordinates","k_index"
253.0755,0.532786137356333,"z","all predictors w/o coordinates","k_index"
276.479,0.533166110989878,"z","all predictors w/o coordinates","k_index"
299.8825,0.533166110989878,"z","all predictors w/o coordinates","k_index"
323.286,0.533166110989878,"z","all predictors w/o coordinates","k_index"
346.6895,0.533254586911611,"z","all predictors w/o coordinates","k_index"
370.093,0.533631289477807,"z","all predictors w/o coordinates","k_index"
393.4965,0.533679270271523,"z","all predictors w/o coordinates","k_index"
416.9,0.533882258327463,"z","all predictors w/o coordinates","k_index"
440.3035,0.533935330925573,"z","all predictors w/o coordinates","k_index"
463.707,0.534212637804372,"z","all predictors w/o coordinates","k_index"
487.1105,0.534623029314102,"z","all predictors w/o coordinates","k_index"
510.514,0.534773500627823,"z","all predictors w/o coordinates","k_index"
533.9175,0.534812662508841,"z","all predictors w/o coordinates","k_index"
557.321,0.534646980654714,"z","all predictors w/o coordinates","k_index"
580.7245,0.533941878102374,"z","all predictors w/o coordinates","k_index"
604.128,0.531489441312093,"z","all predictors w/o coordinates","k_index"
627.5315,0.531110614125599,"z","all predictors w/o coordinates","k_index"
650.935,0.531110614125599,"z","all predictors w/o coordinates","k_index"
674.3385,0.530940664355436,"z","all predictors w/o coordinates","k_index"
697.742,0.530734460085248,"z","all predictors w/o coordinates","k_index"
721.1455,0.530773360766585,"z","all predictors w/o coordinates","k_index"
744.549,0.530773360766585,"z","all predictors w/o coordinates","k_index"
767.9525,0.530773360766585,"z","all predictors w/o coordinates","k_index"
791.356,0.530819127497207,"z","all predictors w/o coordinates","k_index"
814.7595,0.530689066154694,"z","all predictors w/o coordinates","k_index"
838.163,0.531181034756329,"z","all predictors w/o coordinates","k_index"
861.5665,0.531140599225114,"z","all predictors w/o coordinates","k_index"
884.97,0.531337031034141,"z","all predictors w/o coordinates","k_index"
908.3735,0.531337031034141,"z","all predictors w/o coordinates","k_index"
931.777,0.531337031034141,"z","all predictors w/o coordinates","k_index"
955.1805,0.531337031034141,"z","all predictors w/o coordinates","k_index"
978.584,0.5313940329162,"z","all predictors w/o coordinates","k_index"
1001.9875,0.531332935443944,"z","all predictors w/o coordinates","k_index"
1025.391,0.531332935443944,"z","all predictors w/o coordinates","k_index"
1048.7945,0.531332935443944,"z","all predictors w/o coordinates","k_index"
1072.198,0.531332935443944,"z","all predictors w/o coordinates","k_index"
1095.6015,0.531455324540486,"z","all predictors w/o coordinates","k_index"
1119.005,0.531551568927561,"z","all predictors w/o coordinates","k_index"
1142.4085,0.531551568927561,"z","all predictors w/o coordinates","k_index"
1165.812,0.531399720532705,"z","all predictors w/o coordinates","k_index"
1189.2155,0.531399720532705,"z","all predictors w/o coordinates","k_index"
1212.619,0.531399720532705,"z","all predictors w/o coordinates","k_index"
1236.0225,0.531399720532705,"z","all predictors w/o coordinates","k_index"
1259.426,0.531399720532705,"z","all predictors w/o coordinates","k_index"
1282.8295,0.531677100103608,"z","all predictors w/o coordinates","k_index"
1306.233,0.531677100103608,"z","all predictors w/o coordinates","k_index"
1329.6365,0.531677100103608,"z","all predictors w/o coordinates","k_index"
1353.04,0.531677100103608,"z","all predictors w/o coordinates","k_index"
1376.4435,0.531677100103608,"z","all predictors w/o coordinates","k_index"
1399.847,0.530860677338202,"z","all predictors w/o coordinates","k_index"
