"ox_during","yhat","predictors","model","index"
8.73,0.52420085438197,"ox_during","all predictors w/ coordinates","k_index"
9.00941176470588,0.52420085438197,"ox_during","all predictors w/ coordinates","k_index"
9.28882352941176,0.52420085438197,"ox_during","all predictors w/ coordinates","k_index"
9.56823529411765,0.52420085438197,"ox_during","all predictors w/ coordinates","k_index"
9.84764705882353,0.524065060348345,"ox_during","all predictors w/ coordinates","k_index"
10.1270588235294,0.524074714256771,"ox_during","all predictors w/ coordinates","k_index"
10.4064705882353,0.524049154422123,"ox_during","all predictors w/ coordinates","k_index"
10.6858823529412,0.524216608866463,"ox_during","all predictors w/ coordinates","k_index"
10.9652941176471,0.52536616027249,"ox_during","all predictors w/ coordinates","k_index"
11.2447058823529,0.524934417199845,"ox_during","all predictors w/ coordinates","k_index"
11.5241176470588,0.526962265685056,"ox_during","all predictors w/ coordinates","k_index"
11.8035294117647,0.527136235811538,"ox_during","all predictors w/ coordinates","k_index"
12.0829411764706,0.527645202798908,"ox_during","all predictors w/ coordinates","k_index"
12.3623529411765,0.531622846622075,"ox_during","all predictors w/ coordinates","k_index"
12.6417647058824,0.534822700803003,"ox_during","all predictors w/ coordinates","k_index"
12.9211764705882,0.53919584774811,"ox_during","all predictors w/ coordinates","k_index"
13.2005882352941,0.539017532469309,"ox_during","all predictors w/ coordinates","k_index"
13.48,0.539756921453099,"ox_during","all predictors w/ coordinates","k_index"
