"clog_3_class_int","yhat","predictors","model","index"
0,0.548081795777293,"clog_3_class","sampling w/o coordinates","k_index"
1,0.537425877773371,"clog_3_class","sampling w/o coordinates","k_index"
2,0.508066174610015,"clog_3_class","sampling w/o coordinates","k_index"
