"ox_after","yhat","predictors","model","index"
8.05,729.950341551071,"ox_after","all predictors w/ coordinates","abundance"
8.37823529411765,729.950341551071,"ox_after","all predictors w/ coordinates","abundance"
8.70647058823529,729.950341551071,"ox_after","all predictors w/ coordinates","abundance"
9.03470588235294,729.950341551071,"ox_after","all predictors w/ coordinates","abundance"
9.36294117647059,728.688915184228,"ox_after","all predictors w/ coordinates","abundance"
9.69117647058824,729.38497086304,"ox_after","all predictors w/ coordinates","abundance"
10.0194117647059,729.983925448578,"ox_after","all predictors w/ coordinates","abundance"
10.3476470588235,729.983925448578,"ox_after","all predictors w/ coordinates","abundance"
10.6758823529412,732.484189736159,"ox_after","all predictors w/ coordinates","abundance"
11.0041176470588,735.301619458288,"ox_after","all predictors w/ coordinates","abundance"
11.3323529411765,743.707932603548,"ox_after","all predictors w/ coordinates","abundance"
11.6605882352941,749.841092492407,"ox_after","all predictors w/ coordinates","abundance"
11.9888235294118,750.519523335483,"ox_after","all predictors w/ coordinates","abundance"
12.3170588235294,753.263241426431,"ox_after","all predictors w/ coordinates","abundance"
12.6452941176471,761.119335353363,"ox_after","all predictors w/ coordinates","abundance"
12.9735294117647,762.402317286785,"ox_after","all predictors w/ coordinates","abundance"
13.3017647058824,770.210427663649,"ox_after","all predictors w/ coordinates","abundance"
13.63,819.41945840364,"ox_after","all predictors w/ coordinates","abundance"
