"wd_m","yhat","predictors","model","index"
0.08,0.251668414256225,"wd_m","v + wd w/ coordinates","rel_abundance"
0.099,0.255784372902579,"wd_m","v + wd w/ coordinates","rel_abundance"
0.118,0.244310829840187,"wd_m","v + wd w/ coordinates","rel_abundance"
0.137,0.249015784718924,"wd_m","v + wd w/ coordinates","rel_abundance"
0.156,0.233293563920867,"wd_m","v + wd w/ coordinates","rel_abundance"
0.175,0.235160844262551,"wd_m","v + wd w/ coordinates","rel_abundance"
0.194,0.231930850849797,"wd_m","v + wd w/ coordinates","rel_abundance"
0.213,0.234174722702139,"wd_m","v + wd w/ coordinates","rel_abundance"
0.232,0.226804049133703,"wd_m","v + wd w/ coordinates","rel_abundance"
0.251,0.320620554809769,"wd_m","v + wd w/ coordinates","rel_abundance"
0.27,0.200904614404189,"wd_m","v + wd w/ coordinates","rel_abundance"
0.289,0.206003201599405,"wd_m","v + wd w/ coordinates","rel_abundance"
0.308,0.206297490237005,"wd_m","v + wd w/ coordinates","rel_abundance"
0.327,0.200142060755752,"wd_m","v + wd w/ coordinates","rel_abundance"
0.346,0.202580270443664,"wd_m","v + wd w/ coordinates","rel_abundance"
0.365,0.201503441901878,"wd_m","v + wd w/ coordinates","rel_abundance"
0.384,0.204013786554612,"wd_m","v + wd w/ coordinates","rel_abundance"
0.403,0.187090949931492,"wd_m","v + wd w/ coordinates","rel_abundance"
0.422,0.171929323636168,"wd_m","v + wd w/ coordinates","rel_abundance"
0.441,0.16924773887688,"wd_m","v + wd w/ coordinates","rel_abundance"
0.46,0.168480555716626,"wd_m","v + wd w/ coordinates","rel_abundance"
0.479,0.167862405565015,"wd_m","v + wd w/ coordinates","rel_abundance"
0.498,0.1695683946902,"wd_m","v + wd w/ coordinates","rel_abundance"
0.517,0.161283819276529,"wd_m","v + wd w/ coordinates","rel_abundance"
0.536,0.164012483152975,"wd_m","v + wd w/ coordinates","rel_abundance"
0.555,0.165495663407017,"wd_m","v + wd w/ coordinates","rel_abundance"
0.574,0.159138991462964,"wd_m","v + wd w/ coordinates","rel_abundance"
0.593,0.15586062131829,"wd_m","v + wd w/ coordinates","rel_abundance"
0.612,0.143549482071076,"wd_m","v + wd w/ coordinates","rel_abundance"
0.631,0.143549482071076,"wd_m","v + wd w/ coordinates","rel_abundance"
0.65,0.141089550859222,"wd_m","v + wd w/ coordinates","rel_abundance"
0.669,0.141318465386306,"wd_m","v + wd w/ coordinates","rel_abundance"
0.688,0.141269307534256,"wd_m","v + wd w/ coordinates","rel_abundance"
0.707,0.141269307534256,"wd_m","v + wd w/ coordinates","rel_abundance"
0.726,0.141269307534256,"wd_m","v + wd w/ coordinates","rel_abundance"
0.745,0.14129064040915,"wd_m","v + wd w/ coordinates","rel_abundance"
0.764,0.14129064040915,"wd_m","v + wd w/ coordinates","rel_abundance"
0.783,0.14129064040915,"wd_m","v + wd w/ coordinates","rel_abundance"
0.802,0.141408337110112,"wd_m","v + wd w/ coordinates","rel_abundance"
0.821,0.141747833404494,"wd_m","v + wd w/ coordinates","rel_abundance"
0.84,0.141747833404494,"wd_m","v + wd w/ coordinates","rel_abundance"
0.859,0.141747833404494,"wd_m","v + wd w/ coordinates","rel_abundance"
0.878,0.141747833404494,"wd_m","v + wd w/ coordinates","rel_abundance"
0.897,0.141747833404494,"wd_m","v + wd w/ coordinates","rel_abundance"
0.916,0.146590962461131,"wd_m","v + wd w/ coordinates","rel_abundance"
0.935,0.146590962461131,"wd_m","v + wd w/ coordinates","rel_abundance"
0.954,0.146590962461131,"wd_m","v + wd w/ coordinates","rel_abundance"
0.973,0.146590962461131,"wd_m","v + wd w/ coordinates","rel_abundance"
0.992,0.146493098690742,"wd_m","v + wd w/ coordinates","rel_abundance"
1.011,0.146493098690742,"wd_m","v + wd w/ coordinates","rel_abundance"
1.03,0.146493098690742,"wd_m","v + wd w/ coordinates","rel_abundance"
