"cat_velocity","yhat","predictors","model","index"
1,0.533624565455722,"cat_velocity","sampling w/ coordinates","k_index"
2,0.533624565455722,"cat_velocity","sampling w/ coordinates","k_index"
3,0.532920714850964,"cat_velocity","sampling w/ coordinates","k_index"
4,0.532848816365543,"cat_velocity","sampling w/ coordinates","k_index"
5,0.529625129687011,"cat_velocity","sampling w/ coordinates","k_index"
