"clog_3_class_int","yhat","predictors","model","index"
0,0.53504324140652,"clog_3_class","sampling w/ coordinates","k_index"
1,0.530793114015991,"clog_3_class","sampling w/ coordinates","k_index"
2,0.509477365503373,"clog_3_class","sampling w/ coordinates","k_index"
