"clog_3_class_int","yhat","predictors","model","index"
0,0.202731550110338,"clog_3_class","sampling w/ coordinates","rel_abundance"
1,0.18239770329625,"clog_3_class","sampling w/ coordinates","rel_abundance"
2,0.170535992340454,"clog_3_class","sampling w/ coordinates","rel_abundance"
